epoch,train_loss,val_f1
1,0.2889269159991836,0.8248175182481752
2,0.09556157824215762,0.5478723404255319
3,0.12166029068850505,0.7653429602888087
4,0.08834312927261354,0.6492753623188405
5,0.07641184900435775,0.7114093959731543
6,0.05294046090445376,0.6225895316804407
7,0.048321360411259014,0.7753623188405797
8,0.06114646863039925,0.8
9,0.035056442651922856,0.7640449438202247
10,0.05487397986746985,0.6569767441860465
11,0.026947045185073532,0.8029197080291971
12,0.02521772952449046,0.84375
13,0.03900875610829402,0.8571428571428571
14,0.047637861887143834,0.7870036101083032
15,0.029182693645014874,0.625
16,0.033676654966762795,0.6418338108882522
17,0.021042217844224623,0.7762237762237763
18,0.03718849181648474,0.8014440433212996
19,0.018762330265755883,0.8178438661710037
20,0.015429752087855193,0.7937743190661478
21,0.019817556562075206,0.8484848484848485
22,0.023386781854036646,0.8571428571428571
23,0.053755875964334676,0.8259109311740891
24,0.02921104654104005,0.7724137931034483
25,0.02016716061265997,0.7956204379562044
26,0.0472921354692603,0.8118081180811808
27,0.021419384536440496,0.8333333333333334
28,0.0230084441157959,0.9515418502202643
29,0.018388211452166882,0.8852459016393442
30,0.01614909243946383,0.8527131782945736
31,0.013512117513526004,0.8307692307692308
32,0.014246024505413454,0.9511111111111111
33,0.013600246896133476,0.9613733905579399
34,0.004458903391988859,0.842911877394636
35,0.008672925223203945,0.6607142857142857
36,0.009533839921787173,0.905982905982906
37,0.024907134288802812,0.8571428571428571
38,0.008915525669855357,0.7969924812030075
39,0.0044733098435710775,0.8333333333333334
40,0.006225941332379909,0.7686832740213523
41,0.0059690315788902435,0.7254901960784313
42,0.03082940682044298,0.7588652482269503
43,0.014943838676510463,0.8962264150943396
44,0.01928948049552583,0.8842975206611571
45,0.03433379869905511,0.6666666666666666
