epoch,train_loss
1,0.31843312639218607
2,0.1756116784010321
3,0.14330525496434554
4,0.13223725724001362
5,0.09491017217445719
6,0.08112876574753985
7,0.06468105199034173
8,0.07616978249386674
9,0.05146368349185571
10,0.06188148490200415
11,0.042862328312540623
12,0.048940153924139855
13,0.03876775895951769
14,0.041004543870057274
15,0.04120010990959384
16,0.04580010000344741
17,0.03654038117712381
18,0.02354513709814302
19,0.021420830809943996
20,0.027654496105657306
21,0.0210970600250161
22,0.03210402942694305
23,0.021695617409904982
24,0.02434280336680047
25,0.021755152128848806
26,0.01923393996683264
27,0.02229880328607861
28,0.022199930070443873
29,0.014782480735180958
30,0.023424373663398015
