epoch,train_loss
1,0.3369985270500183
2,0.1862206725941764
3,0.12052279637919532
4,0.09859690532502201
5,0.08553954688625204
6,0.07322190082735486
7,0.07369201172143221
8,0.06332491911947727
9,0.0497795765598615
10,0.0592025351896882
11,0.04646021594267546
12,0.04748939936928865
13,0.032639229545990626
14,0.029341434847770465
15,0.02375977045701196
16,0.025867636953997943
17,0.02692921320985382
18,0.025623550130468277
19,0.02568459674819476
20,0.03177544501247919
21,0.020417518612618247
22,0.021158478007030985
23,0.030862857948781717
24,0.014380829996532864
25,0.026481057203685245
26,0.014170741090395799
27,0.01226538244764217
28,0.015155936807471638
29,0.017288075701087816
30,0.011530969717488107
