epoch,train_loss
1,0.31270453963818234
2,0.1950875668027135
3,0.15124887837297651
4,0.18135305047087238
5,0.13302872728424395
6,0.12816193249212507
7,0.11452675995144321
8,0.12038644887136318
9,0.11140370616833355
10,0.10206444926012413
11,0.1071809225075687
12,0.08246793121692501
13,0.0986208804075288
14,0.0786582577502497
15,0.06593305512945426
16,0.0880706594054935
17,0.061768667656017295
18,0.06263344786537112
19,0.06534443258378264
20,0.05650401430606529
21,0.07482371484344803
22,0.059342129216141716
23,0.055014841286161534
24,0.05854644993641007
25,0.07393209799091244
26,0.06641445923021148
27,0.056143895242877564
28,0.06021323035131222
29,0.0541197453750633
30,0.04869454757723848
31,0.04117474091143524
32,0.039646259536825254
33,0.0471772061022664
34,0.04562393383789976
35,0.06792973097934629
36,0.05402582073491538
37,0.039623285545568425
38,0.05439805935110476
