rank,feature,importance
821,t36_kp02_x,0.00010401
822,t41_kp25_x,0.00010330
823,t26_kp01_x,0.00010182
824,t32_kp20_y,0.00010179
825,t08_kp06_x,0.00010113
826,t00_kp04_x,0.00010112
827,t14_kp03_x,0.00010084
828,t14_kp21_x,0.00010039
829,t31_kp02_x,0.00010033
830,t42_kp03_y,0.00010014
831,t16_kp08_x,0.00010008
832,t41_kp09_x,0.00010007
833,t17_kp28_x,0.00010003
834,t16_kp19_x,0.00010001
835,t19_kp01_x,0.00009999
836,t36_kp10_y,0.00009988
837,t37_kp05_x,0.00009984
838,t43_kp25_y,0.00009980
839,t29_kp18_x,0.00009966
840,t37_kp22_x,0.00009945
841,t01_kp16_x,0.00009940
842,t15_kp16_x,0.00009935
843,t18_kp00_x,0.00009912
844,t27_kp10_x,0.00009909
845,t32_kp32_x,0.00009903
846,t16_kp07_x,0.00009897
847,t34_kp06_x,0.00009875
848,t13_kp20_x,0.00009872
849,t35_kp25_x,0.00009872
850,t34_kp04_x,0.00009861
851,t35_kp24_x,0.00009754
852,t02_kp01_x,0.00009745
853,t21_kp27_x,0.00009739
854,t37_kp11_x,0.00009715
855,t31_kp18_y,0.00009709
856,t30_kp05_x,0.00009688
857,t19_kp18_x,0.00009657
858,t43_kp25_x,0.00009653
859,t33_kp12_x,0.00009652
860,t01_kp13_y,0.00009649
861,t26_kp24_x,0.00009638
862,t09_kp05_x,0.00009623
863,t28_kp18_x,0.00009614
864,t12_kp27_x,0.00009602
865,t21_kp02_x,0.00009595
866,t17_kp10_x,0.00009585
867,t26_kp02_x,0.00009582
868,t05_kp29_x,0.00009565
869,t08_kp10_y,0.00009539
870,t37_kp02_x,0.00009537
871,t39_kp27_x,0.00009450
872,t31_kp13_y,0.00009427
873,t03_kp29_y,0.00009407
874,t35_kp04_x,0.00009316
875,t30_kp15_y,0.00009288
876,t27_kp31_x,0.00009262
877,t36_kp07_x,0.00009199
878,t15_kp26_y,0.00009098
879,t36_kp02_y,0.00009085
880,t36_kp29_y,0.00009083
881,t44_kp21_y,0.00009067
882,t43_kp19_x,0.00008973
883,t05_kp19_y,0.00008730
884,t27_kp11_x,0.00008712
885,t38_kp20_x,0.00008707
886,t28_kp00_x,0.00008686
887,t33_kp26_x,0.00008681
888,t03_kp23_x,0.00008680
889,t16_kp06_x,0.00008668
890,t33_kp18_x,0.00008662
891,t05_kp27_y,0.00008651
892,t41_kp19_x,0.00008636
893,t26_kp17_x,0.00008630
894,t23_kp00_x,0.00008627
895,t01_kp00_x,0.00008623
896,t11_kp25_x,0.00008615
897,t27_kp02_x,0.00008613
898,t16_kp24_x,0.00008610
899,t40_kp01_y,0.00008566
900,t44_kp04_x,0.00008553
901,t04_kp21_x,0.00008553
902,t44_kp05_x,0.00008551
903,t40_kp13_x,0.00008550
904,t35_kp26_y,0.00008547
905,t01_kp19_x,0.00008543
906,t17_kp24_x,0.00008532
907,t37_kp03_x,0.00008521
908,t34_kp08_x,0.00008515
909,t05_kp15_x,0.00008510
910,t33_kp03_x,0.00008510
911,t29_kp02_x,0.00008501
912,t09_kp26_x,0.00008492
913,t33_kp04_x,0.00008491
914,t00_kp15_x,0.00008489
915,t38_kp21_x,0.00008488
916,t39_kp30_x,0.00008487
917,t25_kp16_x,0.00008482
918,t34_kp03_x,0.00008446
919,t12_kp16_x,0.00008444
920,t35_kp03_x,0.00008431
921,t23_kp21_x,0.00008406
922,t14_kp22_x,0.00008386
923,t16_kp17_x,0.00008376
924,t25_kp01_x,0.00008362
925,t40_kp18_x,0.00008361
926,t28_kp15_x,0.00008344
927,t36_kp01_y,0.00008330
928,t19_kp14_y,0.00008306
929,t08_kp20_x,0.00008270
930,t40_kp05_y,0.00008266
931,t18_kp11_x,0.00008266
932,t33_kp02_x,0.00008255
933,t20_kp30_x,0.00008242
934,t14_kp32_x,0.00008230
935,t39_kp02_x,0.00008164
936,t30_kp26_y,0.00008163
937,t25_kp05_x,0.00008159
938,t42_kp06_y,0.00008129
939,t11_kp04_x,0.00008122
940,t07_kp18_x,0.00008038
941,t42_kp26_y,0.00007994
942,t36_kp26_y,0.00007965
943,t04_kp26_y,0.00007879
944,t07_kp26_y,0.00007862
945,t21_kp18_y,0.00007771
946,t29_kp11_y,0.00007752
947,t16_kp23_x,0.00007563
948,t39_kp00_y,0.00007547
949,t17_kp26_y,0.00007385
950,t41_kp30_y,0.00007377
951,t35_kp02_y,0.00007371
952,t19_kp06_y,0.00007323
953,t39_kp26_y,0.00007290
954,t07_kp25_y,0.00007288
955,t22_kp18_x,0.00007277
956,t24_kp24_x,0.00007276
957,t44_kp12_x,0.00007276
958,t18_kp17_x,0.00007264
959,t11_kp24_x,0.00007260
960,t38_kp10_x,0.00007256
961,t06_kp08_y,0.00007253
962,t30_kp06_y,0.00007249
963,t13_kp32_x,0.00007236
964,t02_kp05_x,0.00007229
965,t41_kp25_y,0.00007220
966,t28_kp02_y,0.00007220
967,t06_kp28_x,0.00007217
968,t39_kp12_y,0.00007210
969,t11_kp03_x,0.00007207
970,t19_kp07_x,0.00007205
971,t16_kp18_x,0.00007205
972,t15_kp07_x,0.00007200
973,t28_kp19_x,0.00007199
974,t35_kp22_x,0.00007189
975,t33_kp29_y,0.00007182
976,t24_kp20_x,0.00007155
977,t25_kp17_x,0.00007151
978,t00_kp10_x,0.00007119
979,t25_kp20_x,0.00007109
980,t35_kp21_y,0.00007097
981,t37_kp30_x,0.00007093
982,t11_kp02_x,0.00007088
983,t15_kp31_y,0.00007050
984,t19_kp25_x,0.00007050
985,t32_kp21_x,0.00007041
986,t31_kp04_y,0.00007039
987,t18_kp28_x,0.00007034
988,t17_kp21_x,0.00007025
989,t04_kp22_x,0.00007020
990,t02_kp06_x,0.00006982
991,t08_kp03_x,0.00006979
992,t08_kp19_x,0.00006945
993,t29_kp17_y,0.00006904
994,t25_kp29_y,0.00006857
995,t42_kp27_y,0.00006833
996,t39_kp14_y,0.00006811
997,t00_kp08_x,0.00006802
998,t37_kp26_y,0.00006757
999,t15_kp28_y,0.00006751
1000,t07_kp13_y,0.00006724
1001,t32_kp08_y,0.00006707
1002,t24_kp27_x,0.00006633
1003,t38_kp16_x,0.00006622
1004,t25_kp03_y,0.00006608
1005,t15_kp28_x,0.00006599
1006,t03_kp27_x,0.00006585
1007,t03_kp24_x,0.00006573
1008,t31_kp30_x,0.00006522
1009,t43_kp26_y,0.00006465
1010,t28_kp05_x,0.00006443
1011,t17_kp00_y,0.00006425
1012,t29_kp05_y,0.00006397
1013,t44_kp29_y,0.00006339
1014,t03_kp19_y,0.00006319
1015,t27_kp31_y,0.00006280
1016,t29_kp15_y,0.00006265
1017,t02_kp26_x,0.00006177
1018,t30_kp25_y,0.00006094
1019,t40_kp07_y,0.00006066
1020,t01_kp12_x,0.00006047
1021,t29_kp26_y,0.00006032
1022,t19_kp32_x,0.00006007
1023,t23_kp26_y,0.00005988
1024,t44_kp25_y,0.00005979
1025,t27_kp29_x,0.00005974
1026,t14_kp27_x,0.00005943
1027,t09_kp29_x,0.00005918
1028,t44_kp02_y,0.00005894
1029,t30_kp17_y,0.00005876
1030,t22_kp15_y,0.00005875
1031,t34_kp06_y,0.00005855
1032,t33_kp29_x,0.00005849
1033,t19_kp24_x,0.00005837
1034,t38_kp27_x,0.00005835
1035,t15_kp24_y,0.00005835
1036,t25_kp11_x,0.00005829
1037,t23_kp12_x,0.00005829
1038,t42_kp31_x,0.00005829
1039,t36_kp23_x,0.00005828
1040,t25_kp27_x,0.00005828
1041,t40_kp27_x,0.00005828
1042,t32_kp12_x,0.00005828
1043,t15_kp08_x,0.00005828
1044,t32_kp08_x,0.00005826
1045,t15_kp09_x,0.00005826
1046,t33_kp10_x,0.00005826
1047,t17_kp08_x,0.00005820
1048,t03_kp16_x,0.00005813
1049,t41_kp24_x,0.00005809
1050,t33_kp06_x,0.00005808
1051,t02_kp29_y,0.00005802
1052,t35_kp16_x,0.00005786
1053,t29_kp20_x,0.00005786
1054,t26_kp00_x,0.00005786
1055,t10_kp13_x,0.00005785
1056,t18_kp23_x,0.00005781
1057,t10_kp01_x,0.00005778
1058,t28_kp29_x,0.00005749
1059,t09_kp13_x,0.00005743
1060,t33_kp25_y,0.00005741
1061,t24_kp22_x,0.00005738
1062,t27_kp19_x,0.00005702
1063,t30_kp29_x,0.00005698
1064,t27_kp22_x,0.00005695
1065,t40_kp09_x,0.00005692
1066,t02_kp15_x,0.00005690
1067,t30_kp20_x,0.00005679
1068,t06_kp15_x,0.00005677
1069,t20_kp29_x,0.00005671
1070,t31_kp16_x,0.00005635
1071,t07_kp18_y,0.00005628
1072,t38_kp03_y,0.00005622
1073,t28_kp06_y,0.00005614
1074,t33_kp11_y,0.00005608
1075,t27_kp23_y,0.00005592
1076,t43_kp30_x,0.00005569
1077,t42_kp31_y,0.00005464
1078,t10_kp00_x,0.00005452
1079,t22_kp29_y,0.00005300
1080,t39_kp02_y,0.00005288
1081,t22_kp25_x,0.00005282
1082,t31_kp15_y,0.00005223
1083,t11_kp32_y,0.00005144
1084,t44_kp27_y,0.00005124
1085,t12_kp27_y,0.00005083
1086,t32_kp32_y,0.00005079
1087,t07_kp20_x,0.00005067
1088,t27_kp26_y,0.00005045
1089,t30_kp27_x,0.00004993
1090,t07_kp22_x,0.00004970
1091,t37_kp31_y,0.00004931
1092,t22_kp32_y,0.00004930
1093,t25_kp13_y,0.00004897
1094,t03_kp26_y,0.00004833
1095,t14_kp08_x,0.00004796
1096,t26_kp04_y,0.00004792
1097,t27_kp27_y,0.00004777
1098,t02_kp12_x,0.00004737
1099,t11_kp10_y,0.00004681
1100,t21_kp04_y,0.00004672
1101,t19_kp10_x,0.00004663
1102,t31_kp20_x,0.00004634
1103,t42_kp25_y,0.00004628
1104,t30_kp12_y,0.00004624
1105,t01_kp26_y,0.00004603
1106,t37_kp12_y,0.00004551
1107,t33_kp02_y,0.00004521
1108,t30_kp16_x,0.00004507
1109,t38_kp25_y,0.00004486
1110,t27_kp21_x,0.00004446
1111,t24_kp14_y,0.00004435
1112,t23_kp30_x,0.00004428
1113,t37_kp07_x,0.00004389
1114,t19_kp16_x,0.00004387
1115,t39_kp22_x,0.00004386
1116,t39_kp06_y,0.00004382
1117,t40_kp23_x,0.00004379
1118,t08_kp08_x,0.00004376
1119,t00_kp17_y,0.00004376
1120,t22_kp25_y,0.00004374
1121,t30_kp00_x,0.00004357
1122,t24_kp28_x,0.00004348
1123,t12_kp19_x,0.00004348
1124,t32_kp18_y,0.00004338
1125,t31_kp10_y,0.00004332
1126,t13_kp10_x,0.00004326
1127,t09_kp16_x,0.00004321
1128,t16_kp00_x,0.00004304
1129,t32_kp06_y,0.00004291
1130,t39_kp21_x,0.00004290
1131,t05_kp20_x,0.00004289
1132,t12_kp09_x,0.00004275
1133,t43_kp27_x,0.00004261
1134,t08_kp30_x,0.00004241
1135,t34_kp32_y,0.00004240
1136,t25_kp23_y,0.00004205
1137,t10_kp09_y,0.00004148
1138,t10_kp31_y,0.00004146
1139,t33_kp27_y,0.00004101
1140,t27_kp10_y,0.00004096
1141,t29_kp32_x,0.00004089
1142,t00_kp22_y,0.00004078
1143,t32_kp07_y,0.00004039
1144,t07_kp24_y,0.00004037
1145,t18_kp19_x,0.00004036
1146,t39_kp03_x,0.00004035
1147,t40_kp27_y,0.00004034
1148,t00_kp31_y,0.00004033
1149,t11_kp32_x,0.00003995
1150,t08_kp26_y,0.00003992
1151,t16_kp19_y,0.00003957
1152,t40_kp31_x,0.00003947
1153,t17_kp08_y,0.00003947
1154,t16_kp11_x,0.00003944
1155,t25_kp28_y,0.00003943
1156,t20_kp14_x,0.00003905
1157,t01_kp14_x,0.00003863
1158,t27_kp29_y,0.00003858
1159,t36_kp14_y,0.00003842
1160,t30_kp32_x,0.00003826
1161,t25_kp22_x,0.00003803
1162,t13_kp17_x,0.00003782
1163,t18_kp14_x,0.00003772
1164,t19_kp29_y,0.00003767
1165,t29_kp19_x,0.00003765
1166,t08_kp32_y,0.00003765
1167,t04_kp18_y,0.00003765
1168,t37_kp03_y,0.00003719
1169,t20_kp13_x,0.00003708
1170,t29_kp23_y,0.00003706
1171,t32_kp02_y,0.00003701
1172,t13_kp07_y,0.00003697
1173,t14_kp11_y,0.00003681
1174,t23_kp10_y,0.00003662
1175,t22_kp26_y,0.00003659
1176,t41_kp14_x,0.00003653
1177,t13_kp08_x,0.00003649
1178,t33_kp05_y,0.00003645
1179,t01_kp21_y,0.00003612
1180,t00_kp13_x,0.00003605
1181,t36_kp32_y,0.00003559
1182,t44_kp18_x,0.00003555
1183,t31_kp32_y,0.00003551
1184,t26_kp01_y,0.00003549
1185,t39_kp04_y,0.00003531
1186,t01_kp20_x,0.00003510
1187,t41_kp31_y,0.00003413
1188,t10_kp32_x,0.00003361
1189,t10_kp28_y,0.00003343
1190,t36_kp11_y,0.00003337
1191,t27_kp13_y,0.00003328
1192,t42_kp01_x,0.00003300
1193,t04_kp31_y,0.00003298
1194,t24_kp32_x,0.00003291
1195,t02_kp26_y,0.00003287
1196,t42_kp28_y,0.00003280
1197,t16_kp31_y,0.00003273
1198,t40_kp04_y,0.00003268
1199,t21_kp21_x,0.00003245
1200,t37_kp28_x,0.00003241
1201,t03_kp04_x,0.00003241
1202,t13_kp00_y,0.00003233
1203,t06_kp30_y,0.00003228
1204,t04_kp04_x,0.00003227
1205,t41_kp27_x,0.00003125
1206,t24_kp23_x,0.00003123
1207,t00_kp16_y,0.00003068
1208,t31_kp25_y,0.00003044
1209,t26_kp20_y,0.00002986
1210,t02_kp32_x,0.00002971
1211,t36_kp06_y,0.00002964
1212,t26_kp18_y,0.00002959
1213,t06_kp17_x,0.00002959
1214,t16_kp22_y,0.00002959
1215,t44_kp26_y,0.00002958
1216,t33_kp30_x,0.00002958
1217,t31_kp09_y,0.00002958
1218,t33_kp07_y,0.00002949
1219,t13_kp21_x,0.00002949
1220,t39_kp11_y,0.00002948
1221,t29_kp30_y,0.00002943
1222,t05_kp17_y,0.00002939
1223,t02_kp16_y,0.00002939
1224,t39_kp16_x,0.00002937
1225,t39_kp24_x,0.00002937
1226,t31_kp28_y,0.00002936
1227,t11_kp07_x,0.00002936
1228,t36_kp24_x,0.00002934
1229,t38_kp09_y,0.00002920
1230,t15_kp01_y,0.00002920
1231,t13_kp26_y,0.00002919
1232,t10_kp15_x,0.00002918
1233,t14_kp25_x,0.00002917
1234,t13_kp27_y,0.00002916
1235,t30_kp22_y,0.00002915
1236,t19_kp27_y,0.00002915
1237,t26_kp19_y,0.00002913
1238,t23_kp19_y,0.00002913
1239,t30_kp08_x,0.00002912
1240,t01_kp19_y,0.00002896
1241,t40_kp06_x,0.00002894
1242,t29_kp10_x,0.00002894
1243,t08_kp12_x,0.00002892
1244,t11_kp12_x,0.00002891
1245,t38_kp18_x,0.00002882
1246,t22_kp17_y,0.00002874
1247,t44_kp01_y,0.00002874
1248,t07_kp29_y,0.00002870
1249,t30_kp31_y,0.00002854
1250,t27_kp32_y,0.00002849
1251,t00_kp32_y,0.00002830
1252,t14_kp27_y,0.00002790
1253,t42_kp12_x,0.00002786
1254,t17_kp11_y,0.00002776
1255,t32_kp29_y,0.00002775
1256,t44_kp27_x,0.00002774
1257,t07_kp06_x,0.00002773
1258,t28_kp12_y,0.00002773
1259,t21_kp22_y,0.00002773
1260,t29_kp21_y,0.00002739
1261,t25_kp02_y,0.00002712
1262,t04_kp13_y,0.00002707
1263,t27_kp28_y,0.00002688
1264,t21_kp19_x,0.00002678
1265,t28_kp06_x,0.00002667
1266,t12_kp32_y,0.00002659
1267,t38_kp32_y,0.00002646
1268,t32_kp04_y,0.00002613
1269,t42_kp30_y,0.00002612
1270,t06_kp13_x,0.00002589
1271,t14_kp31_y,0.00002588
1272,t25_kp22_y,0.00002588
1273,t06_kp27_y,0.00002572
1274,t03_kp07_x,0.00002563
1275,t28_kp10_y,0.00002563
1276,t24_kp05_x,0.00002556
1277,t22_kp00_y,0.00002548
1278,t38_kp07_y,0.00002543
1279,t32_kp03_y,0.00002542
1280,t12_kp28_y,0.00002541
1281,t26_kp25_x,0.00002541
1282,t26_kp21_x,0.00002536
1283,t22_kp28_y,0.00002536
1284,t00_kp14_x,0.00002535
1285,t15_kp10_x,0.00002516
1286,t16_kp14_x,0.00002513
1287,t38_kp09_x,0.00002508
1288,t40_kp14_y,0.00002507
1289,t29_kp28_x,0.00002494
1290,t05_kp31_x,0.00002480
1291,t28_kp23_x,0.00002479
1292,t32_kp24_y,0.00002469
1293,t03_kp09_x,0.00002465
1294,t16_kp31_x,0.00002465
1295,t24_kp25_y,0.00002429
1296,t38_kp31_x,0.00002427
1297,t26_kp12_y,0.00002422
1298,t36_kp03_x,0.00002422
1299,t09_kp02_x,0.00002420
1300,t12_kp18_y,0.00002420
1301,t39_kp09_x,0.00002417
1302,t15_kp30_x,0.00002376
1303,t21_kp23_x,0.00002367
1304,t36_kp20_x,0.00002366
1305,t41_kp27_y,0.00002366
1306,t07_kp00_x,0.00002366
1307,t41_kp01_y,0.00002352
1308,t10_kp30_x,0.00002339
1309,t09_kp32_y,0.00002333
1310,t03_kp21_y,0.00002314
1311,t19_kp24_y,0.00002304
1312,t03_kp05_x,0.00002303
1313,t22_kp10_y,0.00002302
1314,t18_kp12_x,0.00002300
1315,t34_kp12_y,0.00002231
1316,t26_kp13_y,0.00002230
1317,t35_kp29_y,0.00002226
1318,t33_kp24_x,0.00002224
1319,t16_kp21_y,0.00002223
1320,t12_kp08_x,0.00002221
1321,t32_kp22_x,0.00002221
1322,t14_kp03_y,0.00002221
1323,t18_kp07_x,0.00002220
1324,t02_kp02_x,0.00002218
1325,t42_kp30_x,0.00002218
1326,t02_kp21_y,0.00002192
1327,t02_kp08_x,0.00002177
1328,t44_kp32_y,0.00002135
1329,t17_kp31_y,0.00002127
1330,t09_kp19_y,0.00002126
1331,t34_kp25_y,0.00002119
1332,t30_kp24_x,0.00002118
1333,t41_kp28_x,0.00002117
1334,t14_kp16_x,0.00002116
1335,t27_kp12_y,0.00002116
1336,t36_kp19_x,0.00002116
1337,t27_kp01_y,0.00002112
1338,t22_kp24_x,0.00002098
1339,t12_kp15_y,0.00002030
1340,t26_kp26_x,0.00002001
1341,t37_kp01_y,0.00001979
1342,t32_kp10_y,0.00001979
1343,t05_kp02_x,0.00001974
1344,t04_kp01_x,0.00001973
1345,t21_kp05_y,0.00001973
1346,t32_kp12_y,0.00001972
1347,t20_kp22_x,0.00001972
1348,t18_kp13_x,0.00001972
1349,t37_kp24_y,0.00001972
1350,t08_kp17_x,0.00001972
1351,t04_kp17_y,0.00001972
1352,t38_kp01_y,0.00001961
1353,t38_kp27_y,0.00001948
1354,t26_kp27_x,0.00001907
1355,t05_kp27_x,0.00001886
1356,t14_kp01_y,0.00001883
1357,t33_kp10_y,0.00001868
1358,t28_kp29_y,0.00001852
1359,t29_kp04_y,0.00001839
1360,t26_kp32_x,0.00001837
1361,t29_kp00_y,0.00001828
1362,t38_kp06_y,0.00001826
1363,t17_kp06_y,0.00001817
1364,t41_kp02_y,0.00001804
1365,t37_kp32_y,0.00001783
1366,t08_kp19_y,0.00001777
1367,t36_kp30_x,0.00001776
1368,t38_kp29_y,0.00001776
1369,t32_kp14_y,0.00001775
1370,t15_kp03_y,0.00001775
1371,t22_kp11_x,0.00001774
1372,t33_kp04_y,0.00001735
1373,t00_kp20_y,0.00001686
1374,t38_kp04_y,0.00001681
1375,t20_kp31_x,0.00001660
1376,t40_kp08_y,0.00001634
1377,t10_kp27_x,0.00001615
1378,t06_kp25_y,0.00001584
1379,t08_kp27_x,0.00001561
1380,t23_kp28_x,0.00001494
1381,t39_kp25_y,0.00001485
1382,t37_kp04_y,0.00001483
1383,t21_kp25_y,0.00001483
1384,t15_kp23_x,0.00001481
1385,t11_kp00_x,0.00001479
1386,t34_kp15_y,0.00001479
1387,t44_kp01_x,0.00001477
1388,t23_kp16_x,0.00001477
1389,t02_kp30_x,0.00001476
1390,t01_kp27_y,0.00001475
1391,t32_kp00_y,0.00001475
1392,t28_kp21_y,0.00001475
1393,t22_kp05_x,0.00001475
1394,t11_kp00_y,0.00001474
1395,t26_kp31_y,0.00001474
1396,t38_kp02_y,0.00001473
1397,t00_kp21_y,0.00001473
1398,t08_kp00_y,0.00001473
1399,t10_kp25_y,0.00001473
1400,t30_kp19_y,0.00001473
1401,t11_kp29_y,0.00001472
1402,t03_kp02_x,0.00001470
1403,t07_kp22_y,0.00001468
1404,t28_kp27_y,0.00001467
1405,t28_kp30_x,0.00001464
1406,t09_kp30_y,0.00001464
1407,t25_kp21_y,0.00001464
1408,t36_kp23_y,0.00001464
1409,t16_kp23_y,0.00001463
1410,t02_kp17_y,0.00001463
1411,t23_kp24_y,0.00001463
1412,t13_kp02_x,0.00001463
1413,t00_kp18_y,0.00001463
1414,t21_kp21_y,0.00001463
1415,t36_kp28_y,0.00001462
1416,t01_kp26_x,0.00001458
1417,t04_kp28_y,0.00001458
1418,t39_kp07_y,0.00001453
1419,t00_kp14_y,0.00001453
1420,t43_kp28_y,0.00001453
1421,t00_kp19_y,0.00001453
1422,t37_kp02_y,0.00001452
1423,t39_kp08_y,0.00001452
1424,t43_kp27_y,0.00001451
1425,t33_kp22_x,0.00001447
1426,t02_kp22_y,0.00001441
1427,t28_kp26_x,0.00001438
1428,t20_kp05_x,0.00001417
1429,t01_kp15_y,0.00001413
1430,t08_kp15_y,0.00001411
1431,t27_kp14_x,0.00001409
1432,t30_kp26_x,0.00001408
1433,t15_kp01_x,0.00001401
1434,t15_kp19_x,0.00001393
1435,t39_kp24_y,0.00001386
1436,t13_kp14_x,0.00001382
1437,t20_kp03_y,0.00001382
1438,t22_kp20_y,0.00001380
1439,t23_kp24_x,0.00001379
1440,t20_kp27_y,0.00001367
1441,t18_kp26_x,0.00001366
1442,t20_kp05_y,0.00001366
1443,t20_kp26_y,0.00001365
1444,t18_kp03_y,0.00001357
1445,t34_kp24_y,0.00001356
1446,t41_kp29_x,0.00001356
1447,t24_kp21_y,0.00001356
1448,t07_kp28_y,0.00001354
1449,t19_kp31_y,0.00001351
1450,t17_kp01_x,0.00001347
1451,t13_kp03_x,0.00001346
1452,t17_kp18_x,0.00001345
1453,t18_kp21_x,0.00001344
1454,t18_kp23_y,0.00001337
1455,t34_kp31_y,0.00001336
1456,t13_kp19_y,0.00001333
1457,t05_kp25_x,0.00001332
1458,t17_kp32_y,0.00001331
1459,t18_kp16_x,0.00001331
1460,t18_kp29_y,0.00001320
1461,t31_kp29_y,0.00001316
1462,t06_kp21_x,0.00001316
1463,t30_kp03_x,0.00001316
1464,t43_kp26_x,0.00001315
1465,t09_kp31_y,0.00001315
1466,t05_kp20_y,0.00001315
1467,t29_kp14_y,0.00001315
1468,t22_kp19_y,0.00001312
1469,t22_kp16_x,0.00001306
1470,t14_kp17_y,0.00001301
1471,t17_kp23_x,0.00001298
1472,t40_kp26_y,0.00001296
1473,t00_kp29_y,0.00001295
1474,t20_kp19_y,0.00001295
1475,t08_kp25_y,0.00001294
1476,t10_kp11_x,0.00001294
1477,t31_kp08_y,0.00001294
1478,t26_kp09_x,0.00001294
1479,t01_kp23_x,0.00001289
1480,t18_kp18_y,0.00001278
1481,t10_kp04_x,0.00001273
1482,t17_kp00_x,0.00001271
1483,t36_kp27_y,0.00001270
1484,t15_kp11_x,0.00001269
1485,t32_kp00_x,0.00001269
1486,t30_kp27_y,0.00001269
1487,t41_kp29_y,0.00001268
1488,t05_kp22_y,0.00001268
1489,t32_kp07_x,0.00001268
1490,t38_kp28_x,0.00001268
1491,t12_kp17_x,0.00001268
1492,t25_kp11_y,0.00001267
1493,t30_kp01_y,0.00001267
1494,t07_kp14_x,0.00001236
1495,t25_kp19_y,0.00001234
1496,t32_kp30_x,0.00001234
1497,t24_kp03_x,0.00001234
1498,t36_kp30_y,0.00001233
1499,t01_kp04_x,0.00001233
1500,t34_kp20_x,0.00001233
1501,t09_kp25_y,0.00001233
1502,t05_kp18_y,0.00001233
1503,t41_kp14_y,0.00001232
1504,t28_kp14_y,0.00001232
1505,t04_kp19_y,0.00001232
1506,t35_kp18_x,0.00001232
1507,t09_kp00_x,0.00001232
1508,t37_kp30_y,0.00001232
1509,t34_kp31_x,0.00001212
1510,t01_kp23_y,0.00001204
1511,t15_kp29_y,0.00001191
1512,t04_kp25_x,0.00001187
1513,t40_kp28_y,0.00001186
1514,t21_kp09_x,0.00001185
1515,t37_kp14_y,0.00001185
1516,t31_kp30_y,0.00001185
1517,t19_kp12_y,0.00001184
1518,t16_kp12_y,0.00001184
1519,t15_kp27_y,0.00001183
1520,t02_kp10_x,0.00001183
1521,t39_kp31_y,0.00001183
1522,t39_kp09_y,0.00001156
1523,t03_kp32_y,0.00001125
1524,t08_kp29_x,0.00001114
1525,t43_kp31_y,0.00001111
1526,t01_kp22_x,0.00001111
1527,t38_kp28_y,0.00001111
1528,t03_kp28_y,0.00001111
1529,t30_kp23_y,0.00001110
1530,t11_kp15_x,0.00001110
1531,t10_kp22_y,0.00001109
1532,t37_kp10_x,0.00001109
1533,t24_kp10_x,0.00001109
1534,t07_kp24_x,0.00001109
1535,t16_kp15_y,0.00001109
1536,t09_kp27_x,0.00001085
1537,t09_kp31_x,0.00001026
1538,t09_kp14_x,0.00000993
1539,t42_kp28_x,0.00000992
1540,t11_kp30_x,0.00000990
1541,t18_kp18_x,0.00000989
1542,t16_kp20_x,0.00000989
1543,t22_kp22_y,0.00000988
1544,t15_kp22_y,0.00000987
1545,t05_kp22_x,0.00000987
1546,t28_kp08_x,0.00000987
1547,t20_kp24_y,0.00000986
1548,t13_kp30_x,0.00000986
1549,t33_kp20_x,0.00000986
1550,t11_kp29_x,0.00000975
1551,t02_kp27_x,0.00000974
1552,t07_kp30_x,0.00000964
1553,t32_kp01_y,0.00000964
1554,t04_kp24_y,0.00000869
1555,t06_kp32_x,0.00000829
1556,t35_kp12_y,0.00000823
1557,t41_kp15_x,0.00000823
1558,t09_kp30_x,0.00000823
1559,t41_kp13_x,0.00000741
1560,t23_kp00_y,0.00000740
1561,t01_kp32_y,0.00000740
1562,t19_kp14_x,0.00000740
1563,t32_kp09_y,0.00000719
1564,t13_kp27_x,0.00000718
1565,t25_kp26_x,0.00000713
1566,t23_kp16_y,0.00000689
1567,t25_kp30_x,0.00000655
1568,t41_kp08_y,0.00000637
1569,t01_kp24_x,0.00000606
1570,t20_kp27_x,0.00000519
1571,t18_kp29_x,0.00000517
1572,t21_kp29_x,0.00000494
1573,t33_kp03_y,0.00000490
1574,t15_kp27_x,0.00000478
1575,t10_kp16_x,0.00000474
1576,t28_kp32_x,0.00000471
1577,t32_kp15_x,0.00000434
1578,t28_kp28_x,0.00000433
1579,t06_kp23_x,0.00000432
1580,t06_kp24_x,0.00000403
1581,t18_kp30_x,0.00000401
1582,t34_kp21_x,0.00000384
1583,t28_kp27_x,0.00000371
1584,t04_kp32_x,0.00000348
1585,t44_kp06_y,0.00000342
1586,t25_kp28_x,0.00000338
1587,t03_kp25_y,0.00000315
1588,t06_kp28_y,0.00000301
1589,t31_kp24_y,0.00000291
1590,t23_kp29_x,0.00000260
1591,t32_kp25_y,0.00000244
1592,t14_kp23_x,0.00000241
1593,t11_kp28_y,0.00000239
1594,t31_kp32_x,0.00000206
1595,t14_kp29_x,0.00000180
1596,t44_kp17_x,0.00000179
1597,t38_kp05_y,0.00000179
1598,t04_kp24_x,0.00000159
1599,t25_kp31_x,0.00000143
1600,t01_kp29_x,0.00000142
1601,t20_kp24_x,0.00000142
1602,t10_kp29_x,0.00000129
1603,t44_kp28_x,0.00000118
1604,t15_kp32_x,0.00000109
1605,t31_kp18_x,0.00000000
1606,t08_kp04_x,0.00000000
1607,t08_kp06_y,0.00000000
