epoch,train_loss,val_threshold,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_tn,val_fp,val_fn,val_tp,learning_rate
1,0.07882821249209479,0.00076082325540483,0.8696473551637279,0.48464163822525597,0.7171717171717171,0.5784114052953157,0.901010101010101,1239,151,56,142,0.001
2,0.03051683516116234,0.0014861765084788203,0.9735516372795969,0.8823529411764706,0.9090909090909091,0.8955223880597015,0.990113363854371,1366,24,18,180,0.001
3,0.02718186416504813,0.001657616114243865,0.9785894206549118,0.91,0.9191919191919192,0.914572864321608,0.9944190102463484,1372,18,16,182,0.001
4,0.024077088616482764,0.0002027047739829868,0.9804785894206549,0.8957345971563981,0.9545454545454546,0.9242053789731052,0.9943790422207689,1368,22,9,189,0.001
5,0.01989065818833935,0.0003211015136912465,0.9515113350125944,0.7300380228136882,0.9696969696969697,0.8329718004338394,0.9833805682726546,1319,71,6,192,0.001
6,0.01441763726126111,0.00018103136972058564,0.9332493702770781,0.676923076923077,0.8888888888888888,0.7685589519650655,0.9788950657655693,1306,84,22,176,0.001
7,0.007618769453028686,6.40173748251982e-05,0.9829974811083123,0.9130434782608695,0.9545454545454546,0.9333333333333333,0.9951929365598431,1372,18,9,189,0.001
8,0.02005775297858277,0.00014952868514228612,0.982367758186398,0.9009433962264151,0.9646464646464646,0.9317073170731708,0.9949676622338492,1369,21,7,191,0.001
9,0.019505230573589324,4.03507256123703e-05,0.9817380352644837,0.9082125603864735,0.9494949494949495,0.928395061728395,0.9947605551922098,1371,19,10,188,0.001
10,0.010121180833676358,5.109460107632913e-05,0.9798488664987406,0.9108910891089109,0.9292929292929293,0.92,0.9942082697478382,1372,18,14,184,0.001
11,0.01610336652391236,0.9884417057037354,0.9867758186397985,0.9836065573770492,0.9090909090909091,0.9448818897637795,0.9972058716663033,1387,3,18,180,0.001
12,0.017344089585675265,0.000568641466088593,0.9798488664987406,0.9278350515463918,0.9090909090909091,0.9183673469387755,0.9763861637962356,1376,14,18,180,0.001
13,0.009347707059852762,8.269884347100742e-06,0.9842569269521411,0.9887005649717514,0.8838383838383839,0.9333333333333333,0.9913632730179492,1388,2,23,175,0.001
14,0.02330198364061211,2.5362187443533912e-05,0.9779596977329975,0.8826291079812206,0.9494949494949495,0.9148418491484185,0.9930746312041276,1365,25,10,188,0.001
15,0.010287650453668981,4.204909782856703e-05,0.9817380352644837,0.9121951219512195,0.9444444444444444,0.9280397022332506,0.9934307099774725,1372,18,11,187,0.001
16,0.011491830042535962,1.8149505194742233e-05,0.9829974811083123,0.9130434782608695,0.9545454545454546,0.9333333333333333,0.992900225274326,1372,18,9,189,0.0005
17,0.005975858570917798,1.2147412235208321e-05,0.982367758186398,0.9207920792079208,0.9393939393939394,0.93,0.9941065329554538,1374,16,12,186,0.0005
18,0.004169640743210368,1.4894041669322178e-05,0.9848866498740554,0.9264705882352942,0.9545454545454546,0.9402985074626866,0.994869558898336,1375,15,9,189,0.0005
19,0.002699838615886648,1.3604774721898139e-05,0.9842569269521411,0.9261083743842364,0.9494949494949495,0.9376558603491272,0.9947060533391469,1375,15,10,188,0.0005
20,0.004102245428477397,1.2170487025287002e-05,0.9867758186397985,0.9359605911330049,0.9595959595959596,0.9476309226932669,0.995243804956035,1377,13,8,190,0.0005
21,0.0024302489052045874,1.9673996575875208e-05,0.9861460957178841,0.9356435643564357,0.9545454545454546,0.945,0.9963338420172952,1377,13,9,189,0.00025
22,0.0018838064727410466,5.049777882959461e-06,0.9874055415617129,0.945,0.9545454545454546,0.949748743718593,0.9962720732504905,1379,11,9,189,0.00025
23,0.0022144907634286917,1.4183542589307763e-05,0.9867758186397985,0.9402985074626866,0.9545454545454546,0.9473684210526315,0.995763389288569,1378,12,9,189,0.00025
24,0.0024884343696330883,2.9166543754399754e-05,0.9867758186397985,0.949238578680203,0.9444444444444444,0.9468354430379747,0.9959268948477582,1380,10,11,187,0.00025
25,0.0020024933045737223,3.178409997417475e-06,0.9874055415617129,0.945,0.9545454545454546,0.949748743718593,0.9962502725092653,1379,11,9,189,0.00025
26,0.00458550859532884,4.069325768796261e-06,0.9861460957178841,0.9631578947368421,0.9242424242424242,0.9432989690721649,0.9961921371993315,1383,7,15,183,0.00025
27,0.002055274667943904,8.320188499055803e-06,0.9867758186397985,0.9447236180904522,0.9494949494949495,0.947103274559194,0.9958578591672117,1379,11,10,188,0.000125
28,0.0012823652900202792,1.7089621906052344e-05,0.9874055415617129,0.9587628865979382,0.9393939393939394,0.9489795918367347,0.9962284717680401,1382,8,12,186,0.000125
29,0.00133609437421584,7.028125310171163e-06,0.9874055415617129,0.945,0.9545454545454546,0.949748743718593,0.9961267349756557,1379,11,9,189,0.000125
30,0.001364200769657761,1.1361820725142024e-05,0.9874055415617129,0.9540816326530612,0.9444444444444444,0.949238578680203,0.9961848702855898,1381,9,11,187,0.000125
31,0.0007951775336191247,8.540511771570891e-06,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.9962030375699441,1382,8,11,187,0.000125
32,0.001034945286008729,1.0732691407611128e-05,0.9880352644836272,0.958974358974359,0.9444444444444444,0.9516539440203562,0.996286607077974,1382,8,11,187,0.000125
33,0.0011477899136778003,1.0871306585613638e-05,0.9880352644836272,0.9543147208121827,0.9494949494949495,0.9518987341772152,0.9965990843688686,1381,9,10,188,0.000125
34,0.0012520272301244986,3.462207359916647e-06,0.9874055415617129,0.9587628865979382,0.9393939393939394,0.9489795918367347,0.9961703364581062,1382,8,12,186,0.000125
35,0.0010196051897259828,4.3953705244348384e-06,0.9874055415617129,0.9540816326530612,0.9444444444444444,0.949238578680203,0.9962593561514425,1381,9,11,187,0.000125
36,0.0008045898158010016,2.5855808871710906e-06,0.9880352644836272,0.949748743718593,0.9545454545454546,0.9521410579345088,0.9963229416466826,1380,10,9,189,6.25e-05
37,0.000948747130607947,2.350515160287614e-06,0.9886649874055415,0.9639175257731959,0.9444444444444444,0.9540816326530612,0.9963738100428748,1383,7,11,187,6.25e-05
38,0.0006299466056433298,3.98774955101544e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.9966063512826104,1383,7,12,186,6.25e-05
39,0.001540572616792173,5.084144504508004e-06,0.9880352644836272,0.9685863874345549,0.9343434343434344,0.9511568123393316,0.996831625608604,1384,6,13,185,6.25e-05
40,0.0006485212529614477,3.980568635597592e-06,0.9886649874055415,0.9639175257731959,0.9444444444444444,0.9540816326530612,0.9971531865416758,1383,7,11,187,6.25e-05
41,0.0005586739805578556,3.480773557384964e-06,0.9880352644836272,0.9637305699481865,0.9393939393939394,0.9514066496163683,0.996966063512826,1383,7,12,186,6.25e-05
