epoch,train_loss,val_threshold,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_tn,val_fp,val_fn,val_tp,learning_rate
1,0.07500691244590886,0.5534796714782715,0.9923664122137404,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9993081125309846,1452,6,6,108,0.001
2,0.01798580659294053,0.9829732179641724,0.9936386768447837,0.9727272727272728,0.9385964912280702,0.9553571428571429,0.9993381945948548,1455,3,7,107,0.001
3,0.01300814991589942,0.00013397725706454366,0.9860050890585241,0.8382352941176471,1.0,0.912,0.9960291675691286,1436,22,0,114,0.001
4,0.021444342630661882,0.7000053524971008,0.9955470737913485,1.0,0.9385964912280702,0.9683257918552036,0.9994043751353693,1458,0,7,107,0.001
5,0.031708828783210935,0.8054794669151306,0.9968193384223919,1.0,0.956140350877193,0.9775784753363229,0.9997834091401343,1458,0,5,109,0.001
6,0.01099544379847637,0.0029092428740113974,0.977735368956743,0.8623853211009175,0.8245614035087719,0.8430493273542601,0.9884244218227324,1443,15,20,94,0.001
7,0.01485060352649351,0.9743189215660095,0.9879134860050891,0.9357798165137615,0.8947368421052632,0.9147982062780269,0.9976475826053474,1451,7,12,102,0.001
8,0.014956067604877797,0.0716930404305458,0.9968193384223919,0.990990990990991,0.9649122807017544,0.9777777777777777,0.9996871465357495,1457,1,4,110,0.001
9,0.011565072885957617,0.23698657751083374,0.9949109414758269,0.9732142857142857,0.956140350877193,0.9646017699115044,0.9996871465357495,1455,3,5,109,0.001
10,0.00968781409297386,0.9999178647994995,0.9840966921119593,1.0,0.7807017543859649,0.8768472906403941,0.9958306259475851,1458,0,25,89,0.0005
11,0.01043999829827631,0.613346517086029,0.9930025445292621,1.0,0.9035087719298246,0.9493087557603687,0.9927803046711429,1458,0,11,103,0.0005
12,0.007512236819632021,0.9678661227226257,0.9910941475826972,1.0,0.8771929824561403,0.9345794392523364,0.9966067431954371,1458,0,14,100,0.0005
13,0.009378793853507495,0.004284878261387348,0.9866412213740458,0.911504424778761,0.9035087719298246,0.9074889867841409,0.9830938801049263,1448,10,11,103,0.0005
14,0.004273481498810587,0.5248196125030518,0.9936386768447837,0.9905660377358491,0.9210526315789473,0.9545454545454546,0.994182128847496,1457,1,9,105,0.0005
15,0.00788006935441053,0.9999951124191284,0.9866412213740458,1.0,0.8157894736842105,0.8985507246376812,0.9970068346449114,1458,0,21,93,0.00025
16,0.00308224187259079,0.013641980476677418,0.9955470737913485,0.9572649572649573,0.9824561403508771,0.9696969696969697,0.9969556951363318,1453,5,2,112,0.00025
17,0.005087580074776477,0.03970162197947502,0.9949109414758269,0.9818181818181818,0.9473684210526315,0.9642857142857143,0.9917153996101364,1456,2,6,108,0.00025
18,0.0026888594276874467,0.31026506423950195,0.9942748091603053,0.972972972972973,0.9473684210526315,0.96,0.9946634418694197,1455,3,6,108,0.00025
19,0.0035377759594148648,0.527988851070404,0.9923664122137404,0.9903846153846154,0.9035087719298246,0.944954128440367,0.9879009939113902,1457,1,11,103,0.00025
20,0.0019915069865246667,0.9164395928382874,0.9961832061068703,0.990909090909091,0.956140350877193,0.9732142857142857,0.9951748369552138,1457,1,5,109,0.000125
