epoch,train_loss
1,0.31064743374931963
2,0.1839760366882206
3,0.13209819971910117
4,0.09141922034647317
5,0.06907807362138241
6,0.06784573193982876
7,0.054145317704454035
8,0.03987425387622217
9,0.058702302160280044
10,0.054925261290591054
11,0.04058240816346355
12,0.040578138014641496
13,0.04346082712987598
14,0.03404342203903974
15,0.03548676587848852
16,0.03290277851017197
17,0.027088601607888046
18,0.024588934790665738
19,0.027234196351483407
20,0.035795943318572505
21,0.02381557825560676
22,0.02584802741148428
23,0.025541553387173906
24,0.021685245522367082
25,0.03247705136490731
26,0.02464758194993574
27,0.02156299584660392
28,0.021180923289109515
29,0.023024923841103436
30,0.01900489760994091
