accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,fold,train_videos,test_videos
0.8561070831009482,0.6965174129353234,0.6730769230769231,0.684596577017115,0.8851277512429473,1255,122,136,280,1,56,14
0.9432387312186978,0.8577878103837472,0.9069212410501193,0.8816705336426914,0.9735045429195922,1315,63,39,380,2,56,14
0.9377753303964758,0.883054892601432,0.8525345622119815,0.8675263774912075,0.9892745436720974,1333,49,64,370,3,56,14
0.9412742382271468,0.8942065491183879,0.847255369928401,0.8700980392156863,0.9778228930973561,1344,42,64,355,4,56,14
0.9399551066217733,0.8836633663366337,0.8561151079136691,0.8696711327649208,0.9458507918939575,1318,47,60,357,5,56,14
