epoch,train_loss
1,0.3073875353146273
2,0.1552223665743134
3,0.12264123041742865
4,0.09948191733694402
5,0.07124796041731998
6,0.06497770435469062
7,0.059015965589165206
8,0.05102995714298651
9,0.05165701866803989
10,0.04350319021220735
11,0.04271177748475679
12,0.04597920194027643
13,0.043752490230351986
14,0.04869282904704121
15,0.04052931528188867
16,0.03449069798710699
17,0.03363230509972942
18,0.029891786564942204
19,0.028125822597195503
20,0.02822892970521112
21,0.030117443127427944
22,0.028883338577417594
23,0.023359229913174986
24,0.027832606292351344
25,0.02390369285963754
26,0.022346372178574322
27,0.026997034798360287
28,0.021038917119085683
29,0.027904284529093798
30,0.017100867554291663
