epoch,train_loss
1,0.28624828689360726
2,0.16810985358600242
3,0.11562897164914296
4,0.09367343048475295
5,0.06138519255246014
6,0.054529420157978174
7,0.05115496333084854
8,0.03825061308508687
9,0.03598795438082846
10,0.041784982453206165
11,0.02699176219594277
12,0.029930941917797656
13,0.024871006851770447
14,0.02332619349728444
15,0.02138664910347887
16,0.024335331843460966
17,0.02352452589291092
18,0.015460543265669188
19,0.019463851776304063
20,0.013772382882928145
21,0.014933979235578222
22,0.010115519376962452
23,0.015637996354422888
24,0.03217380449005648
25,0.01037053466839871
26,0.00879582177785567
27,0.013170758690033908
28,0.0211402891793301
29,0.007032455754353994
30,0.004968697022365059
