epoch,train_loss
1,0.6354036183453431
2,0.5540940613842835
3,0.5376921163855781
4,0.5229809196606837
5,0.49933900493022687
6,0.4924123922754777
7,0.4755317126467867
8,0.4604761355720267
9,0.45013923938748474
10,0.42491166375212436
11,0.41693266762436637
12,0.4033081777157632
13,0.3962966644282987
14,0.38875228269642986
15,0.39354248812975046
16,0.357393054436538
17,0.34396923404262114
18,0.3430180858809941
19,0.332868344244421
20,0.32564896259252896
21,0.32032699578090085
22,0.32176124147791685
23,0.3011180971043254
24,0.28422311566748604
