epoch,train_loss
1,0.4676159185396895
2,0.37789796363789285
3,0.3370270500722658
4,0.3326508787981314
5,0.32612646621733066
6,0.29696871579307227
7,0.28451418874567147
8,0.3022659656488161
9,0.2595029988199821
10,0.24895127806120007
11,0.2550907518137893
12,0.2459008702356417
13,0.24476799571216576
14,0.20977151807190172
15,0.21565257497931634
16,0.2137023729972345
17,0.19578573763042786
18,0.21180443498742457
19,0.18851983964672095
20,0.17155598197246144
21,0.18337614435574462
22,0.1710858070391555
23,0.16680128189890686
24,0.16047791272875192
25,0.1675366293024457
26,0.16098648966981763
27,0.1346278889646058
28,0.1369413045776475
29,0.14298412048638773
30,0.1369735530170705
31,0.13685694858652903
32,0.12450905727425116
33,0.13861558693162818
34,0.11654834034170733
35,0.10608503240672554
36,0.10827710923359518
37,0.11795876979786264
38,0.11582605900341437
39,0.10911135662130544
40,0.1155975015922083
41,0.07826346163403033
42,0.07838439212864576
