epoch,train_loss,val_f1
1,0.5726697312917746,0.41379310344827586
2,0.4843835489960009,0.5082108902333622
3,0.44624605393501077,0.4830741079597438
4,0.4191731117237573,0.6157941437444543
5,0.37377177036128284,0.53125
6,0.34031970706479303,0.5973741794310722
7,0.34178760554141924,0.5228668941979522
8,0.2992289266252883,0.579520697167756
9,0.26287541549324533,0.6632653061224489
10,0.28379261722053145,0.585
11,0.256296164562419,0.617005267118134
12,0.23320177754679858,0.6071871127633209
13,0.22709985654016107,0.6089887640449438
14,0.18549453617284126,0.6709090909090909
15,0.21335323325062164,0.7060020345879959
16,0.19170534501130554,0.7514910536779325
17,0.1538562180667088,0.7075064710957722
18,0.16938501983538443,0.6325878594249201
19,0.1450627463074023,0.6057007125890737
20,0.18203344360507767,0.6279329608938548
21,0.15273741521369452,0.7035573122529645
22,0.15404868724245677,0.5291005291005291
23,0.1313716393206768,0.6041237113402061
24,0.16163786518391066,0.6651270207852193
25,0.13188355527104545,0.7219512195121951
26,0.12310233192653948,0.6492890995260664
27,0.1355297412223743,0.7032967032967034
28,0.10624519772684894,0.6553911205073996
