accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,fold,train_videos,test_videos,train_windows,test_windows,best_epoch,val_f1
0.963302752293578,0.75,0.9,0.8181818181818182,0.9777777777777779,96,3,1,9,1,56,14,432,109,29,1.0
0.9259259259259259,0.5555555555555556,1.0,0.7142857142857143,0.9989795918367347,90,8,0,10,2,56,14,433,108,1,1.0
0.9907407407407407,0.9,1.0,0.9473684210526315,1.0,98,1,0,9,3,56,14,433,108,17,1.0
0.9907407407407407,0.9166666666666666,1.0,0.9565217391304348,1.0,96,1,0,11,4,56,14,433,108,57,0.9090909090909091
0.9814814814814815,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9662605435801311,96,1,1,10,5,56,14,433,108,9,0.8421052631578947
