epoch,train_loss
1,0.9830334927305321
2,0.46366041829820315
3,0.35572700469480084
4,0.2813223702025551
5,0.20952431047927436
6,0.2660552998843221
7,0.29533829535707573
8,0.16442313945362333
9,0.21285802883908927
10,0.09103489246197863
11,0.187199690373819
12,0.13315940422215902
13,0.10967864591434512
14,0.08063162324917798
15,0.08508237765703587
16,0.16609287038014803
17,0.09436960716468061
18,0.05683093662292971
19,0.09745841133112164
20,0.057715993697588154
21,0.08851406255984581
22,0.09559733489517531
23,0.03498248906666144
24,0.05344902227142815
25,0.026337742587454575
26,0.030177590668718248
27,0.06226319373407633
28,0.13677898413001027
29,0.047589091293384574
30,0.07866886713558194
