epoch,train_loss
1,0.8441766861192774
2,0.4608856268678
3,0.35510672607408134
4,0.3842539516752666
5,0.26840576881634054
6,0.2771996909843742
7,0.2428064808378302
8,0.17909186820818987
9,0.26569657474326813
10,0.1761813022045993
11,0.15895892164377384
12,0.14402309489525017
13,0.09156799273463423
14,0.1086959960824818
15,0.09960063909762874
16,0.10917970055032532
17,0.07559774311458
18,0.04847962337865438
19,0.057232621413057065
20,0.08345489495941129
21,0.09109155641552007
22,0.07337718017356368
23,0.08737831742043797
24,0.060020391853467185
25,0.060740752035607005
26,0.0487588948492358
27,0.09190058055459938
28,0.03808399123442963
29,0.06243814124862639
30,0.049350211488066904
31,0.08528045309380083
32,0.1048676679259762
33,0.07361773448735905
34,0.113317729234266
35,0.09018292907163801
36,0.0740337648592696
37,0.03164996641019751
38,0.059134597307666924
39,0.05349887627303085
40,0.05688383856986888
41,0.01956145362847992
42,0.04227111907273273
43,0.024716666192406794
44,0.057975230899556224
45,0.024272013581438413
46,0.044433693763845594
47,0.026393117722639175
48,0.043786664751709926
49,0.04080932336169636
50,0.03964083983162982
51,0.03603984528256081
52,0.03847342345632763
53,0.04698274380149003
