epoch,train_loss
1,0.10753887566253574
2,0.036723698459628355
3,0.030720386568742493
4,0.029458159531325547
5,0.01904200959763566
6,0.017157723994608656
7,0.018976162492472658
8,0.01992166641033399
9,0.016669740014882785
10,0.014461099440845986
11,0.011984643771241083
12,0.012625002265233078
13,0.016277820235256923
14,0.013360736187725234
15,0.025082839623221116
16,0.014049451475114478
17,0.008676065007701938
18,0.012142261539662214
19,0.01047791245579441
20,0.009081922306384256
21,0.009132737096296244
22,0.006912195124185635
23,0.009654565910879107
24,0.009038094275233463
25,0.004640342189516487
26,0.015026563338872397
27,0.009438162393395245
28,0.01723238245519408
29,0.010425574191954416
30,0.019699050317265335
