epoch,train_loss
1,0.2894573554401834
2,0.18273399466823706
3,0.12557404477395173
4,0.11444650766730226
5,0.08247804477253953
6,0.10722332441326396
7,0.08650959545692447
8,0.0671083155396182
9,0.08205111901732204
10,0.057361501773576656
11,0.08020809912156943
12,0.06648401873087992
13,0.048534023663802627
14,0.045577025798923934
15,0.04509023387001979
16,0.03610927089879636
17,0.0816184068114929
18,0.04065457936592655
19,0.03439441112716205
20,0.03096818976518036
21,0.030974235086709292
22,0.027005354677682527
23,0.03374720975780066
24,0.027759961939377464
25,0.03823135793859668
26,0.024499721547970605
27,0.02771195245453248
28,0.019765280641243253
29,0.019712982870990665
