rank,feature,importance
439,t27_kp16_x,0.00036333
440,t19_kp08_x,0.00036017
441,t09_kp22_x,0.00035969
442,t26_kp00_x,0.00035895
443,t16_kp12_x,0.00035728
444,t18_kp08_x,0.00035548
445,t19_kp12_y,0.00035403
446,t23_kp21_y,0.00035362
447,t26_kp20_x,0.00035308
448,t16_kp24_x,0.00035217
449,t04_kp00_x,0.00035035
450,t23_kp22_x,0.00034932
451,t21_kp22_x,0.00034754
452,t27_kp19_y,0.00034649
453,t22_kp21_y,0.00034618
454,t13_kp18_x,0.00034590
455,t28_kp13_x,0.00034421
456,t23_kp21_x,0.00034338
457,t17_kp18_x,0.00034046
458,t13_kp23_x,0.00033875
459,t14_kp19_y,0.00033741
460,t22_kp17_x,0.00033738
461,t22_kp03_x,0.00033646
462,t09_kp23_x,0.00033574
463,t15_kp20_x,0.00033251
464,t17_kp00_x,0.00033058
465,t04_kp23_x,0.00033052
466,t20_kp03_x,0.00032968
467,t19_kp18_x,0.00032952
468,t22_kp22_x,0.00032895
469,t25_kp20_x,0.00032893
470,t22_kp19_x,0.00032472
471,t06_kp24_x,0.00032438
472,t00_kp27_x,0.00032341
473,t16_kp13_y,0.00032055
474,t01_kp08_x,0.00031745
475,t14_kp15_y,0.00031553
476,t29_kp16_x,0.00031523
477,t14_kp13_y,0.00031445
478,t14_kp29_x,0.00031333
479,t22_kp17_y,0.00031329
480,t00_kp03_x,0.00031038
481,t04_kp12_x,0.00030935
482,t10_kp27_x,0.00030935
483,t10_kp23_x,0.00030714
484,t14_kp21_y,0.00030225
485,t05_kp20_x,0.00029961
486,t13_kp20_x,0.00029704
487,t05_kp23_x,0.00029520
488,t29_kp23_y,0.00029270
489,t02_kp07_x,0.00029204
490,t02_kp23_x,0.00029049
491,t02_kp20_x,0.00028917
492,t02_kp18_x,0.00028710
493,t11_kp18_x,0.00028670
494,t11_kp29_x,0.00028536
495,t09_kp32_x,0.00028349
496,t15_kp21_y,0.00027868
497,t02_kp06_x,0.00027541
498,t23_kp19_y,0.00026963
499,t00_kp04_x,0.00026807
500,t12_kp24_x,0.00026703
501,t18_kp12_y,0.00026542
502,t07_kp24_x,0.00026418
503,t07_kp18_x,0.00026290
504,t15_kp17_y,0.00026198
505,t18_kp24_y,0.00026180
506,t06_kp19_x,0.00025384
507,t01_kp05_x,0.00025219
508,t11_kp32_x,0.00025103
509,t02_kp24_x,0.00024870
510,t09_kp24_x,0.00024834
511,t14_kp18_x,0.00024831
512,t20_kp24_y,0.00024814
513,t00_kp05_x,0.00024488
514,t28_kp15_y,0.00023985
515,t25_kp26_y,0.00023557
516,t26_kp23_y,0.00023402
517,t11_kp23_x,0.00023129
518,t16_kp17_y,0.00022822
519,t12_kp13_y,0.00022774
520,t10_kp24_x,0.00022676
521,t02_kp12_x,0.00022597
522,t20_kp24_x,0.00021965
523,t00_kp02_x,0.00021474
524,t17_kp09_x,0.00021205
525,t18_kp24_x,0.00021145
526,t16_kp31_x,0.00021136
527,t17_kp24_y,0.00020222
528,t03_kp11_x,0.00020028
529,t11_kp11_x,0.00019768
530,t07_kp16_x,0.00019661
531,t16_kp27_x,0.00019602
532,t25_kp23_y,0.00019419
533,t23_kp17_y,0.00019409
534,t27_kp23_y,0.00019313
535,t00_kp00_x,0.00019304
536,t03_kp30_x,0.00019142
537,t27_kp06_x,0.00019095
538,t06_kp18_x,0.00018567
539,t27_kp26_y,0.00018547
540,t18_kp23_y,0.00018541
541,t04_kp16_x,0.00018206
542,t15_kp24_x,0.00018084
543,t29_kp12_y,0.00018061
544,t01_kp30_x,0.00018030
545,t16_kp29_x,0.00017953
546,t10_kp18_x,0.00017864
547,t15_kp16_y,0.00017678
548,t05_kp12_x,0.00017660
549,t15_kp20_y,0.00017635
550,t00_kp11_x,0.00017529
551,t23_kp23_x,0.00017293
552,t07_kp12_x,0.00017236
553,t14_kp27_x,0.00017223
554,t11_kp20_x,0.00017112
555,t04_kp13_x,0.00017088
556,t23_kp02_x,0.00017053
557,t10_kp13_x,0.00017000
558,t29_kp26_y,0.00016934
559,t22_kp06_x,0.00016923
560,t09_kp25_x,0.00016871
561,t12_kp20_x,0.00016821
562,t19_kp23_y,0.00016726
563,t14_kp24_x,0.00016650
564,t23_kp18_y,0.00016646
565,t06_kp09_x,0.00016630
566,t09_kp29_x,0.00016522
567,t01_kp29_x,0.00016324
568,t24_kp01_x,0.00016307
569,t03_kp08_x,0.00016203
570,t01_kp10_x,0.00016149
571,t17_kp23_y,0.00016116
572,t29_kp31_x,0.00016103
573,t12_kp15_y,0.00016000
574,t01_kp25_y,0.00015995
575,t11_kp15_x,0.00015982
