epoch,train_loss
1,0.4448201345435481
2,0.3557001737077916
3,0.32664382212959037
4,0.284390427537198
5,0.2741543486585535
6,0.24025780666802046
7,0.23196800890504798
8,0.20525788402007705
9,0.21467379504218911
10,0.18312859689811464
11,0.1814023493775717
12,0.15691928045893952
13,0.1619738178053919
14,0.14802435111329604
15,0.1399515293302385
16,0.13815462466876857
17,0.13358186754352422
18,0.11366983243299149
19,0.11308534651651163
20,0.10973055153462488
21,0.1030918442636127
22,0.09770692092626858
23,0.08346738150982073
24,0.08504915003388347
25,0.08469143708475385
26,0.09253732597600314
27,0.08811108328895885
28,0.10057764533660254
29,0.07300899836962092
30,0.07251145767171462
31,0.07818201471452926
32,0.05296393844328542
33,0.05359954872740277
34,0.08018727669819803
35,0.08437816293571972
36,0.06749234466628314
37,0.07079405071863351
38,0.06450935461228278
39,0.060176328828381184
40,0.05083020387340863
41,0.0533386197247105
42,0.050991581471084
