epoch,train_loss,val_f1
1,0.3113476517079752,0.6363636363636364
2,0.04769869838381493,1.0
3,0.04665431935528788,1.0
4,0.020751941347895545,1.0
5,0.013895489303454097,1.0
6,0.030408077345368205,1.0
7,0.019335081329262708,1.0
8,0.029576185651755703,1.0
9,0.008610868996526468,1.0
10,0.005213847899620858,1.0
11,0.027497502946338317,1.0
12,0.007556441717462827,1.0
13,0.014082290447697255,1.0
14,0.007599352728545995,1.0
15,0.004132164966409342,1.0
16,0.0014850453214271914,1.0
17,0.0013472144779324814,1.0
18,0.03346254898119523,1.0
19,0.00414132612956875,1.0
20,0.008192515580452015,1.0
21,0.004200066715372797,1.0
22,0.000572525233720522,1.0
23,0.007123013438518407,1.0
24,0.0003024006978021249,1.0
25,0.0008062156659342449,1.0
26,0.00029448165836975365,1.0
27,0.0011593540246256544,1.0
28,0.0007083276527219259,1.0
29,0.0017919289354939724,1.0
30,0.0013376310175023914,1.0
31,9.857431235369531e-05,1.0
32,0.0007403317225147982,1.0
33,0.0009188626353522834,1.0
34,0.008763396444390056,1.0
35,0.0024886151828767754,1.0
36,0.011326463549819523,1.0
37,0.007921890495041065,1.0
38,0.0002565264594666794,1.0
39,0.0045385980696092025,1.0
40,0.0024505493040935205,1.0
41,0.0003161364681050778,1.0
42,0.12494671900571167,1.0
43,0.004732972402628467,1.0
