epoch,train_loss,val_f1
1,0.3679724694052829,0.8235294117647058
2,0.10941466387314132,0.875
3,0.013401181189508378,0.875
4,0.027035354223998286,0.875
5,0.048918914014497134,0.875
6,0.012875876625221742,0.875
7,0.0343330629830119,0.875
8,0.07604098768279993,0.875
9,0.1129630800436805,0.875
10,0.05639788951677612,0.875
11,0.031148608632480042,0.875
12,0.002072689159900573,0.875
13,0.055856778992257446,0.875
14,0.03693301064740348,0.7777777777777778
15,0.0826516845794041,0.875
16,0.03407606702221298,0.875
17,0.01171762329595137,0.875
18,0.021064910705291956,0.8
19,0.00048448385254393737,0.8571428571428571
20,0.008115729769260609,0.8571428571428571
21,0.023041389835593173,0.875
22,0.003954973526376733,0.7777777777777778
23,0.06501849968269278,0.875
24,0.010626937493702538,0.875
