epoch,train_loss,val_f1
1,0.3789227822760366,0.8235294117647058
2,0.07334794952247128,0.7777777777777778
3,0.15254115411695443,0.7777777777777778
4,0.034844178374001535,0.8
5,0.07298948488098646,0.8
6,0.04331196775460768,0.8235294117647058
7,0.019280451426059945,0.8235294117647058
8,0.025744650725263562,0.8235294117647058
9,0.0861646334535249,0.8235294117647058
10,0.013752219689652652,0.8235294117647058
11,0.007350453550476323,0.75
12,0.0010353968941471863,0.8
13,0.0014995153727589772,0.8
14,0.05065558695727842,0.75
15,0.030364985661229717,0.8235294117647058
16,0.010583202975857768,0.875
17,0.0001478539228822989,0.8
18,0.01792631248918614,0.8235294117647058
19,0.034149699779988836,0.75
20,0.0026396974905118723,0.8571428571428571
21,0.14938759032685203,0.8
22,0.005582297619974201,0.7058823529411765
23,0.004202330461053438,0.8
24,0.0832995941491619,0.7058823529411765
25,0.05706495879316917,0.75
26,0.0003376298708996539,0.8571428571428571
27,0.05166716868519436,0.8
28,0.00011574602664361193,0.7058823529411765
