epoch,train_loss
1,0.09868066913835055
2,0.030356324377452937
3,0.029324224225269997
4,0.03318970653459727
5,0.019968668635767198
6,0.02039246756028984
7,0.019154106057593188
8,0.01639165109535555
9,0.01040062428257207
10,0.018351712799799455
11,0.016963317509101985
12,0.013236835437598649
13,0.01598871822881715
14,0.016998123642328507
15,0.009807866490789989
16,0.010371040924464772
17,0.012374928304891291
18,0.020406938827072035
19,0.013822498600853828
20,0.012912736186713547
21,0.007459246944707601
22,0.015085573448626013
23,0.006954207917602818
24,0.008662838197823226
25,0.011552687708603716
26,0.009080973460319275
27,0.008080041003859307
28,0.008623907220539365
29,0.010567438536855505
30,0.00890528732387718
