epoch,train_loss
1,0.0975795938783333
2,0.032483833803046584
3,0.026248542156411665
4,0.0241185283847106
5,0.01843903584239194
6,0.01468508446365307
7,0.0153339547288074
8,0.015023623709861838
9,0.01756968456791199
10,0.015377280706982641
11,0.01155336205839303
12,0.011286771758326193
13,0.011681446407477777
14,0.016147350812730082
15,0.009950232634732659
16,0.011364607864950187
17,0.010222819645970568
18,0.014018913727004563
19,0.010990727291007585
20,0.013420935152610563
21,0.010310050366085479
22,0.007978895521194603
23,0.009204042319553825
24,0.006240107211571204
25,0.005170584056163462
26,0.006653285007119965
27,0.008407675948085192
28,0.006775769982217972
29,0.005981103183134467
30,0.0053453222756495965
