epoch,train_loss
1,0.08413969243090988
2,0.03603206435607388
3,0.024838501429667315
4,0.024454958506113674
5,0.021552758093596153
6,0.031554238989733426
7,0.012394153860728114
8,0.013297991361557425
9,0.011611805359295622
10,0.019665074358161297
11,0.013008538037129558
12,0.011868448845732894
13,0.007786914165905139
14,0.010444473882774573
15,0.017945456778620243
16,0.02196622376513291
17,0.0087406683488794
18,0.008796212109543957
19,0.009759187528794485
20,0.013673845670435609
21,0.008671718942121914
22,0.008675769941438267
23,0.010907963850517538
24,0.009592231461043196
25,0.006875880773550371
26,0.008012559927502137
27,0.014642096766851536
28,0.01207721520693663
29,0.006669958837361456
30,0.008319372570535534
