epoch,train_loss,val_f1
1,0.2900194363122568,0.6168958742632613
2,0.15362277478084158,0.5335570469798657
3,0.11677004945520598,0.6680761099365751
4,0.06547142875604174,0.8156424581005587
5,0.10849402566488733,0.6586538461538461
6,0.0739134228193994,0.4928131416837782
7,0.04963522573561064,0.867816091954023
8,0.05389383309592622,0.6767241379310345
9,0.044509014222540055,0.7679558011049724
10,0.04162701990192189,0.7795527156549521
11,0.045919306078425454,0.683291770573566
12,0.05714300038164996,0.7520435967302452
13,0.03998687448238675,0.8055555555555556
14,0.03226363576810185,0.7771428571428571
15,0.03457309376757963,0.5943396226415094
16,0.029930982462471407,0.7873015873015873
17,0.023406187851588326,0.7037037037037037
18,0.01738428233243129,0.7701149425287356
19,0.0238753790333799,0.7526881720430108
