rank,feature,importance
328,t16_kp20_x,0.00059845
329,t25_kp24_y,0.00059736
330,t23_kp24_y,0.00059495
331,t00_kp22_x,0.00059475
332,t15_kp27_y,0.00059365
333,t04_kp18_x,0.00059288
334,t25_kp17_y,0.00059125
335,t07_kp30_x,0.00058968
336,t29_kp11_y,0.00058369
337,t27_kp23_y,0.00058210
338,t19_kp01_y,0.00058161
339,t14_kp27_y,0.00057946
340,t25_kp05_y,0.00057795
341,t19_kp09_y,0.00057735
342,t26_kp19_y,0.00057733
343,t28_kp07_y,0.00057617
344,t25_kp15_y,0.00057532
345,t20_kp01_y,0.00057264
346,t28_kp14_x,0.00056822
347,t27_kp31_y,0.00056789
348,t08_kp27_x,0.00056480
349,t03_kp12_y,0.00056462
350,t23_kp23_y,0.00056447
351,t13_kp31_y,0.00056268
352,t29_kp21_y,0.00056189
353,t20_kp29_y,0.00056188
354,t25_kp14_x,0.00056187
355,t17_kp31_y,0.00056176
356,t08_kp11_y,0.00055993
357,t13_kp19_y,0.00055941
358,t11_kp25_y,0.00055932
359,t03_kp14_y,0.00055855
360,t24_kp22_x,0.00055832
361,t00_kp02_y,0.00055567
362,t13_kp22_x,0.00054980
363,t22_kp08_y,0.00054710
364,t29_kp24_y,0.00054541
365,t28_kp17_y,0.00054135
366,t08_kp31_x,0.00053999
367,t14_kp31_x,0.00053836
368,t16_kp07_y,0.00053817
369,t24_kp14_x,0.00053740
370,t28_kp19_y,0.00053622
371,t26_kp12_y,0.00053534
372,t13_kp25_y,0.00053137
373,t00_kp03_y,0.00052987
374,t20_kp00_y,0.00052915
375,t12_kp21_y,0.00052839
376,t18_kp25_y,0.00052822
377,t00_kp12_y,0.00052794
378,t21_kp04_y,0.00052770
379,t10_kp29_x,0.00052658
380,t23_kp15_y,0.00052627
381,t09_kp11_y,0.00052353
382,t17_kp15_y,0.00052216
383,t16_kp21_y,0.00052025
384,t09_kp29_x,0.00051885
385,t15_kp25_y,0.00051884
386,t12_kp20_x,0.00051849
387,t27_kp13_y,0.00051802
388,t24_kp11_y,0.00051655
389,t06_kp12_x,0.00051577
390,t04_kp14_y,0.00051473
391,t20_kp15_y,0.00050699
392,t14_kp25_y,0.00050600
393,t23_kp18_x,0.00050576
394,t25_kp25_x,0.00050575
395,t00_kp08_y,0.00050511
396,t02_kp12_y,0.00050494
397,t16_kp27_x,0.00050454
398,t19_kp31_y,0.00050320
399,t18_kp01_y,0.00050132
400,t28_kp13_y,0.00050038
401,t01_kp04_y,0.00049943
402,t24_kp25_x,0.00049635
403,t26_kp11_y,0.00049582
404,t23_kp30_y,0.00049572
405,t25_kp20_x,0.00049523
406,t02_kp31_y,0.00049489
407,t23_kp08_y,0.00049335
408,t14_kp16_x,0.00049280
