epoch,train_loss,val_f1
1,0.1743686699934126,0.797979797979798
2,0.09942356638968262,0.795
3,0.08530213665556774,0.724373576309795
4,0.07460660124158416,0.825974025974026
5,0.05045515485894682,0.8525469168900804
6,0.03644796025248304,0.7969924812030075
7,0.03257788091942947,0.8901408450704226
8,0.04006610157358086,0.8712328767123287
9,0.033439278078185836,0.8324607329842932
10,0.029313460082536744,0.888268156424581
11,0.10468996174210278,0.9008498583569405
12,0.04528402098223337,0.8368421052631579
13,0.019480457582066613,0.9028571428571428
14,0.01472240958633365,0.888268156424581
15,0.020300152788595406,0.8808864265927978
16,0.013122726296316122,0.8901408450704226
17,0.009447328274432657,0.9034090909090909
18,0.013063476516500649,0.9034090909090909
19,0.018160086401029937,0.9054441260744985
20,0.014697604400135898,0.8688524590163934
21,0.022993497073631186,0.8729281767955801
22,0.017106660843783074,0.9008498583569405
23,0.06068057879847363,0.848
24,0.02563350074405721,0.9002849002849003
25,0.011327382250098567,0.8977272727272727
26,0.01959000217717214,0.8907563025210085
27,0.0165842522478472,0.8977272727272727
28,0.007876365917823093,0.9008498583569405
29,0.0103701529984935,0.895774647887324
30,0.0042546181919423075,0.8971428571428571
31,0.008945440603231923,0.8760330578512396
