epoch,train_loss,val_f1
1,0.20453001421786332,0.5339578454332553
2,0.10498509772378913,0.551219512195122
3,0.07610866634834162,0.5873015873015873
4,0.058752888132679044,0.6031746031746031
5,0.06957340156273653,0.5885416666666666
6,0.04210168138420196,0.5861182519280206
7,0.04347615692187227,0.6047745358090185
8,0.031039819003835588,0.6031746031746031
9,0.04901404521260317,0.6112600536193029
10,0.038905087729808524,0.59375
11,0.026457609028569497,0.6016713091922006
12,0.037593612372474855,0.6091644204851752
13,0.03157112167513395,0.6058981233243967
14,0.019258296919037687,0.608
15,0.02194236971968328,0.6112600536193029
16,0.019043916484935433,0.6129032258064516
17,0.0235115479114812,0.6124661246612466
18,0.0256507213512062,0.6055555555555555
19,0.030500885047159396,0.5953002610966057
20,0.042394729645492214,0.6129032258064516
21,0.018910310914022222,0.5967741935483871
22,0.017182890682319218,0.6124661246612466
23,0.020286086415290543,0.6027397260273972
24,0.010020465998132642,0.6145552560646901
25,0.010053616508621325,0.5978260869565217
26,0.00769585159765595,0.6
27,0.012333220877012434,0.6005361930294906
28,0.04131049875741455,0.6047745358090185
29,0.039130418903506464,0.5851063829787234
30,0.0451252014879963,0.6005361930294906
31,0.015428931475661387,0.6094182825484764
32,0.020322712161430927,0.5901639344262295
33,0.0078873750405605,0.5956284153005464
34,0.014770812328183716,0.592391304347826
35,0.022136224181072854,0.6065573770491803
36,0.01421220265176632,0.6128133704735376
