epoch,train_loss
1,0.10943433716643595
2,0.045116764741327295
3,0.02788656730972343
4,0.030066845287391546
5,0.019960949016191037
6,0.012357949579419544
7,0.020028919315425546
8,0.021412466033629653
9,0.009701194068352473
10,0.016067450325041678
11,0.011867487212899907
12,0.008562748632076577
13,0.013214627360456557
14,0.01651221604878421
15,0.007815507274133526
16,0.009582185756237288
17,0.014453272611352068
18,0.009357283845251555
19,0.01163090846550951
20,0.010167998737161059
21,0.005942795070232475
22,0.01045573712957088
23,0.01578572584890216
24,0.009152416146536098
25,0.00924889138696423
26,0.008684841046685177
27,0.016645421034805704
28,0.008068426730777364
29,0.0077247506777138025
30,0.007169407466941618
