epoch,train_loss
1,0.27463314066960803
2,0.12479626033693536
3,0.10562782143810158
4,0.07173492027157435
5,0.06558486604083559
6,0.05723290758297619
7,0.05512519917955117
8,0.058857168477810154
9,0.0412861209592855
10,0.046843274725050676
11,0.04401685217313539
12,0.028950194140474332
13,0.032276374898419724
14,0.029276831236729604
15,0.03192496443717727
16,0.033754863986682246
17,0.02841435094054583
18,0.028912251427537478
19,0.030004191577733062
20,0.03350948457360997
21,0.020921596917792797
22,0.03621580542008712
23,0.02598883201221484
24,0.021004534072025523
25,0.024714846301069262
26,0.022386329153186755
27,0.019251155136303398
28,0.03173366980912225
29,0.017552559467423325
30,0.03005069917721936
