epoch,train_loss
1,0.28814176699895205
2,0.13589987417619848
3,0.08638068140712693
4,0.06454618427883824
5,0.0635699447598505
6,0.06654922652569262
7,0.04023339798474159
8,0.05073143088627915
9,0.05038754062819242
10,0.04179183694419724
11,0.03739400951811975
12,0.04145991815338993
13,0.038292238460579324
14,0.0306041227669671
15,0.03944476673368151
16,0.03928512633426644
17,0.019754123928366004
18,0.04087845429989316
19,0.029691221024747885
20,0.02610199393941635
21,0.03227896318625215
22,0.02484389556778399
23,0.02292918166344475
24,0.02562662360029064
25,0.034773894030188705
26,0.023560106992439933
27,0.022206699591090673
28,0.024819385927644717
29,0.023375505167088074
30,0.03154468747619964
