rank,feature,importance
188,t20_kp06_x,0.00100173
189,t23_kp23_x,0.00099860
190,t23_kp01_x,0.00099783
191,t22_kp00_x,0.00099656
192,t22_kp02_x,0.00099596
193,t07_kp21_x,0.00099416
194,t22_kp03_x,0.00098842
195,t22_kp25_y,0.00098543
196,t24_kp07_x,0.00098456
197,t01_kp27_x,0.00097993
198,t23_kp00_x,0.00097358
199,t28_kp13_y,0.00095951
200,t25_kp04_x,0.00095929
201,t21_kp03_x,0.00095415
202,t19_kp00_x,0.00094975
203,t25_kp07_x,0.00094956
204,t29_kp32_x,0.00094779
205,t21_kp04_x,0.00094708
206,t00_kp27_x,0.00094640
207,t01_kp19_x,0.00094573
208,t02_kp27_x,0.00094526
209,t16_kp25_y,0.00094104
210,t17_kp31_x,0.00093997
211,t28_kp23_x,0.00093744
212,t01_kp14_y,0.00093608
213,t19_kp25_y,0.00093553
214,t25_kp17_x,0.00090778
215,t04_kp14_y,0.00089371
216,t27_kp25_y,0.00088565
217,t10_kp25_y,0.00088034
218,t28_kp17_x,0.00087532
219,t01_kp11_x,0.00087395
220,t28_kp25_y,0.00086950
221,t02_kp16_y,0.00086768
222,t26_kp15_x,0.00086720
223,t28_kp30_x,0.00086458
224,t19_kp32_x,0.00085977
225,t16_kp23_x,0.00085595
226,t18_kp01_x,0.00085540
227,t29_kp11_x,0.00085423
228,t29_kp25_y,0.00085313
229,t29_kp28_x,0.00085111
230,t24_kp23_x,0.00084824
231,t20_kp17_x,0.00084507
232,t05_kp25_y,0.00084429
233,t26_kp27_x,0.00084204
234,t17_kp24_x,0.00083933
235,t26_kp11_x,0.00083703
236,t09_kp17_x,0.00082552
237,t26_kp23_x,0.00081281
238,t29_kp05_y,0.00081231
239,t13_kp18_y,0.00080092
240,t10_kp25_x,0.00079478
241,t10_kp31_x,0.00079202
242,t04_kp29_x,0.00078103
243,t28_kp11_x,0.00078058
244,t04_kp22_y,0.00077978
245,t05_kp21_x,0.00077577
