epoch,train_loss
1,0.2843754534475786
2,0.17353937883445988
3,0.16372992637397554
4,0.15540109159194693
5,0.14916687863569755
6,0.1384681530295511
7,0.13338104241186502
8,0.13227883451401123
9,0.12122153677401458
10,0.11802606444246001
11,0.10712871429700747
12,0.11327599550289512
13,0.09748817878068372
14,0.10067646770837671
15,0.1279961048761177
16,0.1122540612994829
17,0.09158709887424857
18,0.08857429265578175
19,0.09139416806824721
20,0.07988944866149342
21,0.13121960847255137
22,0.08306125860772982
23,0.07844115647702536
24,0.08020886687394299
25,0.08472179019109156
26,0.0830219687426146
27,0.12810842415570056
28,0.0627249321793922
29,0.07660585341735845
30,0.07159393029806876
31,0.0600451676281223
32,0.052972541954113286
33,0.05928777985501286
34,0.06493607133951101
35,0.07925564394467913
36,0.05545647758496533
37,0.06570235494518428
38,0.0661626611196162
39,0.052962222505760555
40,0.06395764399367027
41,0.05580067007953692
42,0.08353920004297158
43,0.05862738691263349
44,0.0570484677968622
