epoch,train_loss
1,0.31512812973222376
2,0.19262132750495364
3,0.1415260958386056
4,0.115409426739906
5,0.08351804113264051
6,0.09166847979617232
7,0.0690096002880962
8,0.05401441500310066
9,0.06042481049263515
10,0.05933225028206925
11,0.04614200037988012
12,0.04885443557330711
13,0.042449507084781596
14,0.046232312108392626
15,0.04783659427006213
16,0.03934094403491093
17,0.038261082701793285
18,0.03783537290050355
19,0.03611759922162552
20,0.0326678474505031
21,0.037098015940533996
22,0.03637486940300045
23,0.04410312477154183
24,0.03113520728202598
25,0.03542383080225578
26,0.03183854767219948
27,0.028353607809945926
28,0.027056327143516624
29,0.03206903814150351
30,0.02863723432907238
