epoch,train_loss
1,0.3547117050596498
2,0.21356748717423216
3,0.162190974249152
4,0.12886281273285394
5,0.09509845693944616
6,0.09840229589632728
7,0.0913207844794085
8,0.07471160260313132
9,0.07609270375658328
10,0.0644597659556471
11,0.06152545103202831
12,0.06017274075951373
13,0.0642179762304464
14,0.05067034889713997
15,0.05169829540540683
16,0.05192825713511358
17,0.04416012078783288
18,0.055804969819527685
19,0.040833264481121206
20,0.034885212878217886
21,0.04381803972313013
22,0.029997088753465934
23,0.04241942105470414
24,0.04692499864835649
25,0.026657206236699458
26,0.038888161578229184
27,0.03509856284562668
28,0.03942931844336265
29,0.03113710070488702
30,0.03089332015777416
