epoch,train_loss
1,0.3186415637020573
2,0.17593913439919973
3,0.13246485998003196
4,0.11821564625749557
5,0.08322059062204928
6,0.07481041874539245
7,0.07876867470140168
8,0.056729133373505415
9,0.05185232950488938
10,0.053226505380127014
11,0.05129691613123585
12,0.04527750848498457
13,0.04937487001209248
14,0.0523689278970206
15,0.038615894091788845
16,0.038633935432282884
17,0.0432455030958113
18,0.038371234535961016
19,0.04049885731112334
20,0.04302579652571762
21,0.03194738099485394
22,0.03367835056766892
23,0.02572809254614935
24,0.040178126417355076
25,0.039123722219009165
26,0.03810029122267908
27,0.03097056794492635
28,0.029770269590619475
29,0.02572745958338859
30,0.03472618224265655
