accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,fold,train_videos,test_videos
0.8192829457364341,0.5913978494623656,0.6004366812227074,0.5958829902491874,0.7981205849244373,1416,190,183,275,1,56,14
0.8742107819329772,0.6533127889060092,0.925764192139738,0.7660343270099368,0.938861219379809,1376,225,34,424,2,56,14
0.9322362052274927,0.8921568627450981,0.7913043478260869,0.8387096774193549,0.960139964264443,1562,44,96,364,3,56,14
0.9340446168768186,0.8703703703703703,0.8245614035087719,0.8468468468468469,0.9623970417950231,1550,56,80,376,4,56,14
0.8679518072289156,0.7077244258872651,0.7167019027484144,0.7121848739495799,0.8393228073787259,1462,140,134,339,5,56,14
