epoch,train_loss
1,0.42004177869054515
2,0.21066467921673288
3,0.13381061049105114
4,0.12917189905742574
5,0.09619586534505628
6,0.07650252014364162
7,0.06911433248094544
8,0.10600989317525755
9,0.05073664861346227
10,0.05633811676750007
11,0.03572715141791119
12,0.029676337165039625
13,0.030985258330373786
14,0.05792853905116025
15,0.04447177186711556
16,0.025575661451037433
17,0.04756801848151392
18,0.02898960031448556
19,0.030151833455329954
20,0.015516611900692484
21,0.019284375187216055
22,0.016138219167037456
23,0.030805091367169836
24,0.023534785908825403
25,0.028037453672523863
26,0.01608261140386034
27,0.01935202127653787
28,0.026629832811980544
29,0.008982879852802939
30,0.0271481419709139
