epoch,train_loss
1,0.3682441654987203
2,0.23999002231736657
3,0.12163984104474752
4,0.1104577314710851
5,0.10532407966758582
6,0.0774595913999901
7,0.0749471744234237
8,0.07578604578903035
9,0.04428163959750127
10,0.04912467996049973
11,0.06680804934980687
12,0.054874691307785606
13,0.034877982016386117
14,0.04330489093622765
15,0.037129556558011034
16,0.0205493168109559
17,0.01751623930372986
18,0.012341087541540797
19,0.019289034134579292
20,0.04244455408657671
21,0.0447799897909715
22,0.03962964783089266
23,0.05046839335412819
24,0.034024226782503636
25,0.019288920881291183
26,0.02490355241742613
27,0.025026119807218878
28,0.017723145302144194
29,0.02629733994155778
30,0.04510721863692682
