epoch,train_loss
1,0.4073834615408961
2,0.2523157629625351
3,0.19280388228612463
4,0.12137801786906174
5,0.11450196100575269
6,0.13161311458632796
7,0.10503355069537636
8,0.081436737494298
9,0.055269354864025774
10,0.07562180166294062
11,0.06836581777342472
12,0.05209102930703284
13,0.036122224949661635
14,0.06933790273043837
15,0.03415490380610935
16,0.05034805002663173
17,0.038877529769654084
18,0.023701305412977727
19,0.019073897835047912
20,0.013813414030190015
21,0.01096226688685201
22,0.010183880019580245
23,0.0036204150957474808
24,0.023701603312527127
25,0.036116282001791594
26,0.023542207895883512
27,0.005237616843804201
28,0.03029984860427196
29,0.016916392104889485
30,0.01837316663897065
