epoch,train_loss
1,0.48706683737260326
2,0.25045952752784445
3,0.18053121312900824
4,0.1381499909416393
5,0.10985619298837802
6,0.0894806111852328
7,0.06415989153363087
8,0.07757842733904168
9,0.057165695975224175
10,0.05590960935310081
11,0.026871173608082312
12,0.02076443165747656
13,0.027296149758277117
14,0.014701715618785884
15,0.017842748305863805
16,0.03435160695678658
17,0.06471522107582402
18,0.04369601379666063
19,0.013569218175554718
20,0.011761442999596949
21,0.014526973383639145
22,0.009294698786645851
23,0.006919410428963602
24,0.00582879819665794
25,0.008073166236971263
26,0.002127543734214096
27,0.009008858564171803
28,0.002134738114869429
29,0.0018903691390598262
30,0.0026619871647131665
