rank,feature,importance
821,t15_kp10_x,0.00002336
822,t13_kp21_x,0.00002334
823,t06_kp23_y,0.00002323
824,t00_kp07_y,0.00002313
825,t09_kp28_x,0.00002306
826,t07_kp24_x,0.00002304
827,t07_kp26_y,0.00002296
828,t04_kp21_x,0.00002286
829,t04_kp26_x,0.00002276
830,t03_kp07_y,0.00002262
831,t05_kp07_x,0.00002238
832,t08_kp24_y,0.00002237
833,t07_kp21_y,0.00002236
834,t08_kp08_x,0.00002219
835,t00_kp03_y,0.00002203
836,t04_kp22_x,0.00002192
837,t08_kp23_y,0.00002182
838,t14_kp30_y,0.00002181
839,t07_kp04_y,0.00002177
840,t03_kp10_x,0.00002173
841,t10_kp20_x,0.00002170
842,t00_kp07_x,0.00002168
843,t14_kp20_x,0.00002153
844,t02_kp26_x,0.00002151
845,t11_kp21_x,0.00002135
846,t00_kp10_x,0.00002122
847,t12_kp05_x,0.00002121
848,t12_kp30_x,0.00002117
849,t01_kp18_x,0.00002102
850,t02_kp31_y,0.00002075
851,t05_kp24_y,0.00002068
852,t08_kp08_y,0.00002059
853,t01_kp24_x,0.00002052
854,t06_kp22_y,0.00002050
855,t14_kp12_y,0.00002041
856,t01_kp18_y,0.00002034
857,t00_kp03_x,0.00002023
858,t02_kp29_x,0.00002019
859,t04_kp05_x,0.00002013
860,t04_kp23_x,0.00002001
861,t05_kp29_x,0.00001999
862,t01_kp00_y,0.00001996
863,t05_kp04_y,0.00001942
864,t01_kp06_x,0.00001926
865,t04_kp13_y,0.00001924
866,t05_kp19_y,0.00001902
867,t03_kp23_x,0.00001887
868,t06_kp31_x,0.00001877
869,t02_kp00_y,0.00001863
870,t06_kp18_y,0.00001862
871,t05_kp20_y,0.00001860
872,t02_kp18_y,0.00001856
873,t01_kp10_x,0.00001850
874,t00_kp02_y,0.00001850
875,t04_kp28_y,0.00001841
876,t08_kp25_x,0.00001840
877,t04_kp31_x,0.00001798
878,t10_kp01_x,0.00001780
879,t05_kp25_y,0.00001775
880,t04_kp31_y,0.00001767
881,t06_kp29_x,0.00001739
882,t08_kp26_x,0.00001715
883,t01_kp04_x,0.00001713
884,t00_kp25_y,0.00001711
885,t15_kp04_x,0.00001702
886,t01_kp19_x,0.00001697
887,t07_kp26_x,0.00001694
888,t02_kp21_y,0.00001683
889,t04_kp28_x,0.00001682
890,t00_kp30_y,0.00001674
891,t08_kp06_y,0.00001670
892,t07_kp32_y,0.00001667
893,t07_kp06_y,0.00001666
894,t06_kp00_y,0.00001641
895,t04_kp10_x,0.00001631
896,t00_kp05_x,0.00001631
897,t12_kp11_y,0.00001625
898,t09_kp11_x,0.00001625
899,t06_kp20_y,0.00001622
900,t00_kp17_x,0.00001616
901,t07_kp28_y,0.00001588
902,t06_kp08_y,0.00001581
903,t04_kp11_x,0.00001576
904,t07_kp10_y,0.00001558
905,t03_kp20_x,0.00001533
906,t00_kp24_x,0.00001531
907,t05_kp32_y,0.00001527
908,t07_kp27_x,0.00001523
909,t04_kp00_y,0.00001511
910,t13_kp12_y,0.00001509
911,t08_kp07_y,0.00001509
912,t02_kp04_y,0.00001475
913,t14_kp26_x,0.00001474
914,t00_kp19_y,0.00001465
915,t04_kp12_y,0.00001461
916,t06_kp13_y,0.00001457
917,t07_kp00_y,0.00001456
918,t07_kp10_x,0.00001456
919,t03_kp27_x,0.00001450
920,t13_kp19_x,0.00001446
921,t05_kp11_x,0.00001441
922,t09_kp29_x,0.00001438
923,t09_kp12_x,0.00001424
924,t11_kp09_y,0.00001388
925,t01_kp23_x,0.00001374
926,t01_kp31_y,0.00001371
927,t04_kp21_y,0.00001366
928,t04_kp29_y,0.00001360
929,t09_kp09_x,0.00001356
930,t01_kp11_x,0.00001330
931,t05_kp24_x,0.00001326
932,t02_kp09_y,0.00001322
933,t02_kp20_x,0.00001321
934,t03_kp13_y,0.00001307
935,t11_kp27_y,0.00001306
936,t01_kp01_x,0.00001295
937,t08_kp09_y,0.00001295
938,t06_kp25_x,0.00001286
939,t04_kp18_y,0.00001284
940,t07_kp15_x,0.00001268
941,t01_kp16_y,0.00001267
942,t05_kp05_x,0.00001248
943,t10_kp08_y,0.00001237
944,t06_kp04_y,0.00001237
945,t13_kp10_x,0.00001231
946,t08_kp10_x,0.00001213
947,t06_kp26_x,0.00001212
948,t01_kp01_y,0.00001206
949,t01_kp25_x,0.00001204
950,t04_kp07_y,0.00001198
951,t05_kp07_y,0.00001186
952,t11_kp11_x,0.00001175
953,t05_kp06_x,0.00001143
954,t00_kp22_x,0.00001127
955,t08_kp17_y,0.00001108
956,t06_kp14_y,0.00001105
957,t12_kp32_x,0.00001104
958,t06_kp32_y,0.00001057
959,t10_kp20_y,0.00001057
960,t04_kp30_x,0.00001004
961,t10_kp26_y,0.00000989
962,t03_kp30_x,0.00000962
963,t07_kp07_y,0.00000952
964,t00_kp11_x,0.00000948
965,t02_kp32_y,0.00000935
966,t06_kp25_y,0.00000914
967,t05_kp23_x,0.00000905
968,t05_kp21_y,0.00000894
969,t07_kp20_y,0.00000894
970,t04_kp23_y,0.00000877
971,t07_kp23_y,0.00000869
972,t09_kp19_y,0.00000865
973,t08_kp04_y,0.00000858
974,t03_kp18_y,0.00000840
975,t08_kp22_y,0.00000832
976,t08_kp14_x,0.00000791
977,t10_kp10_y,0.00000782
978,t03_kp10_y,0.00000782
979,t15_kp13_y,0.00000756
980,t00_kp14_y,0.00000741
981,t00_kp20_x,0.00000727
982,t10_kp25_y,0.00000724
983,t03_kp01_y,0.00000708
984,t00_kp18_x,0.00000707
985,t09_kp22_y,0.00000641
986,t02_kp03_x,0.00000632
987,t13_kp32_x,0.00000632
988,t12_kp03_x,0.00000624
989,t04_kp22_y,0.00000613
990,t00_kp17_y,0.00000605
991,t12_kp27_y,0.00000591
992,t00_kp23_y,0.00000585
993,t04_kp10_y,0.00000584
994,t01_kp14_y,0.00000574
995,t07_kp07_x,0.00000566
996,t04_kp27_x,0.00000557
997,t04_kp20_y,0.00000555
998,t01_kp02_x,0.00000551
999,t04_kp16_y,0.00000551
1000,t01_kp30_y,0.00000542
1001,t00_kp32_y,0.00000516
1002,t00_kp06_x,0.00000514
1003,t08_kp10_y,0.00000481
1004,t14_kp32_x,0.00000468
1005,t03_kp02_y,0.00000454
1006,t11_kp17_x,0.00000431
1007,t07_kp03_y,0.00000393
1008,t12_kp10_y,0.00000388
1009,t08_kp09_x,0.00000353
1010,t06_kp08_x,0.00000345
1011,t03_kp28_y,0.00000340
1012,t07_kp08_x,0.00000333
1013,t02_kp08_x,0.00000322
1014,t11_kp26_y,0.00000317
1015,t10_kp18_x,0.00000252
1016,t03_kp19_y,0.00000231
1017,t01_kp04_y,0.00000165
1018,t06_kp23_x,0.00000142
1019,t13_kp13_x,0.00000080
1020,t06_kp06_x,0.00000077
