epoch,train_loss,val_f1
1,0.42932967004240075,0.7791411042944786
2,0.23911055718529808,0.8244047619047619
3,0.16139552804509913,0.744429882044561
4,0.08913819519776088,0.7813333333333333
5,0.08517389088568494,0.7722222222222223
6,0.07368677143834167,0.7364341085271318
7,0.06569139339480688,0.6323024054982818
8,0.05870555762083455,0.787292817679558
9,0.024451647126934456,0.7284263959390863
10,0.04756683579401814,0.6328555678059536
11,0.04446107445563852,0.8383233532934131
12,0.033962520557356414,0.7746288798920378
13,0.03123211468937632,0.7606382978723404
14,0.019851138560310736,0.7982708933717579
15,0.02660345180853879,0.7747252747252747
16,0.021778407760946784,0.7723035952063915
17,0.01788338409503251,0.7631578947368421
18,0.041515481654254005,0.7808219178082192
19,0.04563118151042836,0.7312414733969986
20,0.022454282906649886,0.804005722460658
21,0.022037117671548933,0.7883817427385892
22,0.016866212521856837,0.7839335180055401
23,0.025328005755304087,0.7460732984293194
