epoch,train_loss,val_f1
1,0.4353392341929075,0.5172413793103449
2,0.28871880947940176,0.6650602409638554
3,0.17074264758364152,0.6051743532058492
4,0.1378800680380064,0.4810126582278481
5,0.09379303942899814,0.6700898587933247
6,0.06987101508712562,0.6649417852522639
7,0.058085526471024225,0.6693333333333333
8,0.07087933102424647,0.5642458100558659
9,0.07859896503211102,0.7611940298507462
10,0.04468076440437669,0.6556213017751479
11,0.04637183075122918,0.6689497716894978
12,0.03836465917867073,0.7447073474470735
13,0.03190885318964397,0.6417704011065007
14,0.03093705823293477,0.6579881656804734
15,0.028762188534685346,0.7079037800687286
16,0.08649594594797878,0.7022900763358778
17,0.04583354315748108,0.70917225950783
18,0.03364366222515067,0.7400768245838668
19,0.028527105958685843,0.7621550591327201
20,0.030202787834814254,0.7070707070707071
21,0.04291274852980674,0.7520184544405998
22,0.019563795698942,0.7818411097099621
23,0.020373511930829317,0.762962962962963
24,0.02078155572322451,0.7442977190876351
25,0.016372677031281556,0.8026143790849674
26,0.01841676669176439,0.7386934673366834
27,0.01944872994416623,0.7598475222363406
28,0.02483191231025931,0.6570477247502775
29,0.03621647642593392,0.724233983286908
30,0.03668373675504464,0.7337579617834394
31,0.058040822854781404,0.6601705237515225
32,0.029798137875232073,0.6750629722921915
33,0.027182727469136737,0.7682926829268293
34,0.059808887601227365,0.7936925098554534
35,0.03137300079735569,0.6857142857142857
36,0.026100467272986344,0.6854942233632862
37,0.020915027552258037,0.6823529411764706
