epoch,train_loss,val_f1
1,0.4192035853457289,0.6003210272873194
2,0.25262306898224113,0.6287519747235387
3,0.18279616530655193,0.7265774378585086
4,0.13715820528921627,0.7276264591439688
5,0.09550397206021814,0.7129094412331407
6,0.08650823669368718,0.6524271844660194
7,0.07029661055223471,0.6940298507462687
8,0.05074067569660897,0.712
9,0.05609070998268063,0.6873857404021938
10,0.08649749594683549,0.5626373626373626
11,0.07870491466098496,0.6950092421441775
12,0.03291264830702016,0.6431095406360424
13,0.06073483401009826,0.6398537477148081
14,0.02736020347445595,0.6743295019157088
15,0.03162163507484761,0.6963249516441006
16,0.022798332715166264,0.6719056974459725
