rank,feature,importance
262,t00_kp00_x,0.00089462
263,t21_kp17_x,0.00089011
264,t17_kp15_x,0.00088807
265,t11_kp19_x,0.00088430
266,t29_kp11_y,0.00088133
267,t29_kp15_x,0.00086920
268,t17_kp22_x,0.00086732
269,t12_kp21_x,0.00086384
270,t10_kp16_y,0.00086373
271,t27_kp19_x,0.00086072
272,t28_kp26_x,0.00085882
273,t06_kp30_x,0.00085849
274,t22_kp14_y,0.00085603
275,t03_kp30_y,0.00085580
276,t29_kp17_x,0.00085507
277,t18_kp20_x,0.00084929
278,t24_kp14_y,0.00084734
279,t09_kp16_y,0.00084682
280,t04_kp20_y,0.00084679
281,t05_kp09_x,0.00084627
282,t24_kp29_x,0.00084424
283,t22_kp18_x,0.00084141
284,t00_kp07_x,0.00083869
285,t01_kp17_y,0.00083759
286,t17_kp28_x,0.00083179
287,t20_kp13_y,0.00082900
288,t00_kp17_y,0.00082873
289,t20_kp13_x,0.00082674
290,t21_kp29_x,0.00082065
291,t00_kp19_y,0.00081864
292,t24_kp27_x,0.00081468
293,t07_kp29_x,0.00081253
294,t03_kp18_y,0.00080870
295,t21_kp22_x,0.00080827
296,t25_kp32_x,0.00080539
297,t18_kp28_x,0.00080256
298,t06_kp18_y,0.00080011
299,t00_kp16_x,0.00079188
300,t22_kp31_x,0.00078396
301,t27_kp12_x,0.00078353
302,t21_kp14_y,0.00078015
303,t07_kp13_y,0.00077884
304,t28_kp19_x,0.00077825
305,t16_kp20_x,0.00077822
306,t19_kp16_x,0.00077725
307,t29_kp16_y,0.00077618
308,t26_kp22_x,0.00077594
309,t23_kp29_x,0.00077431
310,t02_kp15_y,0.00076962
311,t26_kp14_y,0.00076814
312,t11_kp16_y,0.00076807
313,t00_kp03_x,0.00076640
314,t24_kp20_x,0.00076408
315,t21_kp16_y,0.00076392
316,t06_kp29_x,0.00076040
317,t18_kp16_x,0.00075856
318,t28_kp16_y,0.00075796
319,t03_kp15_y,0.00075787
320,t27_kp20_y,0.00075156
321,t23_kp20_x,0.00074995
322,t06_kp30_y,0.00074827
323,t29_kp01_y,0.00074653
324,t02_kp22_y,0.00074632
325,t25_kp29_x,0.00074403
326,t26_kp17_x,0.00074352
327,t26_kp27_x,0.00074116
328,t29_kp19_x,0.00073988
329,t13_kp29_x,0.00073614
330,t17_kp16_x,0.00073505
331,t21_kp13_y,0.00073361
332,t03_kp18_x,0.00073210
333,t16_kp32_x,0.00073126
334,t24_kp16_x,0.00073036
335,t13_kp20_x,0.00072999
336,t24_kp22_x,0.00072973
337,t03_kp10_x,0.00072965
338,t02_kp21_y,0.00072828
339,t00_kp19_x,0.00072794
340,t20_kp28_x,0.00072356
341,t01_kp19_y,0.00072310
342,t28_kp07_x,0.00072021
343,t04_kp18_y,0.00071969
344,t23_kp14_y,0.00071493
345,t28_kp11_y,0.00071434
346,t04_kp22_y,0.00071087
347,t29_kp12_y,0.00071073
348,t02_kp25_y,0.00071056
349,t16_kp16_x,0.00070981
350,t22_kp22_x,0.00070918
351,t01_kp22_y,0.00070904
352,t24_kp11_x,0.00070896
353,t27_kp17_x,0.00070832
354,t05_kp25_y,0.00070757
355,t28_kp14_x,0.00070483
356,t11_kp20_x,0.00070339
357,t13_kp16_y,0.00070328
358,t25_kp15_x,0.00069824
359,t01_kp30_y,0.00069705
360,t00_kp26_y,0.00069438
361,t29_kp08_x,0.00069369
362,t16_kp29_x,0.00069224
363,t05_kp21_x,0.00069157
364,t18_kp13_y,0.00069152
365,t18_kp11_x,0.00069019
366,t19_kp22_x,0.00068874
367,t21_kp20_x,0.00068706
368,t02_kp03_x,0.00068622
369,t09_kp22_y,0.00068240
370,t02_kp28_x,0.00068135
371,t09_kp20_x,0.00068068
372,t20_kp18_x,0.00068059
373,t15_kp29_x,0.00068058
374,t21_kp32_x,0.00067801
375,t06_kp22_y,0.00067694
