seed,fold,best_epoch,val_threshold,val_accuracy,best_val_accuracy,best_val_precision,best_val_recall,best_val_f1,best_val_roc_auc,best_val_tn,best_val_fp,best_val_fn,best_val_tp,train_seconds,accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp
42,1,2,0.9977752566337585,0.9951856946354883,0.9951856946354883,1.0,0.9559748427672956,0.977491961414791,0.9994074937471162,1295,0,7,152,167.6858976460062,0.9540166204986149,0.6567164179104478,0.9041095890410958,0.760806916426513,0.9886505321740279,1590,69,14,132
42,2,9,0.8294317126274109,0.9881367759944173,0.9881367759944173,0.9852941176470589,0.8993288590604027,0.9403508771929825,0.9887568211754375,1282,2,15,134,242.23989938999875,0.9765100671140939,0.9682539682539683,0.7625,0.8531468531468531,0.9702165233415232,1624,4,38,122
42,3,16,0.9999991655349731,0.9701181375955524,0.9701181375955524,0.9363057324840764,0.8166666666666667,0.8724035608308606,0.9515775306680788,1249,10,33,147,304.72117321001133,0.9793871866295265,0.9934640522875817,0.8085106382978723,0.8914956011730205,0.9915396735028931,1606,1,36,152
42,4,1,0.998492956161499,0.9809590973201693,0.9809590973201693,1.0,0.7631578947368421,0.8656716417910447,0.9822745129695405,1304,0,27,87,147.46633602798101,0.9498873873873874,0.8839285714285714,0.5657142857142857,0.6898954703832753,0.9607995003123048,1588,13,76,99
42,5,11,0.20958133041858673,0.9895688456189151,0.9895688456189151,0.9671052631578947,0.9363057324840764,0.9514563106796117,0.9956244375164706,1276,5,10,147,268.0425352919847,0.990550305725403,0.9900497512437811,0.9299065420560748,0.9590361445783132,0.9733954420826085,1583,2,15,199
