epoch,train_loss
1,0.4122297295583433
2,0.3535840304942618
3,0.30327391620834526
4,0.2835443549686008
5,0.30484471768579896
6,0.27529980312250873
7,0.2637464095492734
8,0.23228746985289847
9,0.2360675849354976
10,0.22965531956490332
11,0.21723111778688836
12,0.19183596502682804
13,0.1948355658260421
14,0.1831298603985086
15,0.19285349740294366
16,0.17148750915821181
17,0.15675778825189238
18,0.17322038247150415
19,0.14528507635340904
20,0.14068451797834072
21,0.13390669470220612
22,0.12063242064478658
23,0.12709908609705176
24,0.11004643225395033
25,0.10405142799576445
26,0.09943544075298524
27,0.1798090356142026
28,0.09049227671924714
29,0.09474252472379148
30,0.0884928759051854
31,0.07434526155852098
32,0.08069281773646549
33,0.08194508438264478
34,0.07420938039913032
35,0.08304368724058851
36,0.06897789541574466
37,0.1344606425851444
38,0.0835902236562179
39,0.06810631488131964
