epoch,train_loss
1,0.3286203239874285
2,0.21847191036601105
3,0.1968493602605204
4,0.16428427764097794
5,0.15400357413783258
6,0.13588038624020002
7,0.14302618153083588
8,0.117783430704819
9,0.12767640631183996
10,0.11607416042582455
11,0.09865058695170749
12,0.10825588715230507
13,0.09285913319322057
14,0.0940791305168875
15,0.09523732532915268
16,0.0794670902689645
17,0.0836085136270673
18,0.0799709398168036
19,0.07549783034192238
20,0.08755550825258589
21,0.07628940112844573
22,0.06670519677773144
23,0.06260110164263523
24,0.06688885673766073
25,0.05398041321796801
26,0.06852726921519844
27,0.07328014187657912
28,0.04727357355835469
