epoch,train_loss
1,0.8515097317816336
2,0.28149021539507035
3,0.19026835979540138
4,0.12358129628096955
5,0.07322676347780831
6,0.036765671747772
7,0.033179988117912146
8,0.041131916396980044
9,0.043333801099016696
10,0.025742904907917676
11,0.061259911407398275
12,0.1721505516126186
13,0.08417769502612608
14,0.05580063767825501
15,0.061594900828373586
16,0.03807974467643454
17,0.0320376721741278
18,0.022945524087246462
19,0.037971179366489
20,0.02032368865948689
21,0.04703061796630485
22,0.011265133024205136
23,0.03507599377226603
24,0.017745763947597786
25,0.012164654552087754
26,0.008807104010182091
27,0.01298252609263681
28,0.004083809304298668
29,0.005095002524366107
30,0.004225074113169803
31,0.008456356847022154
32,0.006861544643746854
33,0.0044181054764533345
34,0.0035369889147556094
35,0.003998264506064308
36,0.0039035725595924675
37,0.00368769953758279
38,0.0206644575191143
39,0.05740714678540826
40,0.009356808026403755
41,0.05120346842545875
42,0.03528455078979082
43,0.017747841763628435
44,0.025229664224706874
45,0.03245476986977119
46,0.021340806980299044
