epoch,train_loss
1,1.2623693445060826
2,0.4859479514858391
3,0.3258700638632231
4,0.19951764956305298
5,0.17417021369255042
6,0.11775000506564032
7,0.06182302067740054
8,0.0731540504795841
9,0.03186992317721059
10,0.0365461246876777
11,0.04889732335187212
12,0.02734876867336563
13,0.0286790029723433
14,0.024346098174117033
15,0.045904414091683644
16,0.047256980350689044
17,0.021684837704406507
18,0.009853547928218223
19,0.008909194211510919
20,0.017330484948109223
21,0.020413944073304345
22,0.051564707078888446
23,0.04201674104161278
24,0.06383112426611441
25,0.03852337462049496
26,0.016621172581386717
27,0.0360432314816155
28,0.010937962940410722
29,0.026907341422135883
30,0.00916299495633833
