epoch,train_loss
1,0.9568983301331725
2,0.35232702727559245
3,0.25365836352487153
4,0.16984831239980988
5,0.11099923449226573
6,0.1209345324129998
7,0.06965953752964357
8,0.0819831785710552
9,0.07090966639262211
10,0.03520853673638422
11,0.024208334333534483
12,0.06817150927042659
13,0.07807724448981919
14,0.029290913026544112
15,0.03511026855322379
16,0.01955351523489137
17,0.10349753715946705
18,0.029931008768609806
19,0.02129091110221947
20,0.009995215690305715
21,0.020073489344949964
22,0.02975739634749067
23,0.02598450214401642
24,0.023075145185936854
25,0.01897222605309909
26,0.012161524188292177
27,0.02883016534998447
28,0.014723387390634493
29,0.010325047081407112
30,0.028465561969559405
31,0.11773302613557139
32,0.04704747235850443
33,0.02914971679071837
34,0.019108029247461994
35,0.03181640690640558
36,0.09016677293973634
37,0.03510373246066178
