accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,fold,train_videos,test_videos,train_windows,test_windows,best_epoch,val_f1
0.98989898989899,0.8571428571428571,1.0,0.9230769230769231,1.0,92,1,0,6,1,54,13,395,99,30,1.0
0.9897959183673469,0.8333333333333334,1.0,0.9090909090909091,1.0,92,1,0,5,2,55,12,396,98,16,0.875
0.9595959595959596,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.9888888888888888,88,2,2,7,3,53,14,395,99,31,1.0
0.9797979797979798,1.0,0.7777777777777778,0.875,0.9950617283950618,90,0,2,7,4,53,14,395,99,12,0.875
1.0,1.0,1.0,1.0,1.0,89,0,0,10,5,53,14,395,99,18,0.75
