accuracy,precision,recall,f1,roc_auc,tn,fp,fn,tp,fold,train_videos,test_videos
0.8081427774679308,0.6090909090909091,0.4831730769230769,0.5388739946380697,0.8574686819172114,1248,129,215,201,1,56,14
0.8770172509738453,0.7661290322580645,0.6801909307875895,0.7206068268015171,0.9078114662389891,1291,87,134,285,2,56,14
0.8656387665198237,0.7351485148514851,0.684331797235023,0.7088305489260143,0.8825393305634659,1275,107,137,297,3,56,14
0.8975069252077562,0.7378048780487805,0.8663484486873508,0.7969264544456641,0.9286093116642042,1257,129,56,363,4,56,14
0.8619528619528619,0.7121588089330024,0.6882494004796164,0.7,0.8977890215300287,1249,116,130,287,5,56,14
