rank,feature,importance
821,t20_kp23_y,0.00022210
822,t16_kp16_y,0.00022181
823,t15_kp04_y,0.00022176
824,t02_kp03_y,0.00022168
825,t27_kp13_y,0.00022109
826,t19_kp06_x,0.00022088
827,t00_kp14_x,0.00021978
828,t24_kp00_y,0.00021942
829,t24_kp21_y,0.00021942
830,t03_kp21_y,0.00021821
831,t21_kp14_y,0.00021811
832,t22_kp17_y,0.00021801
833,t25_kp01_y,0.00021793
834,t19_kp16_x,0.00021783
835,t20_kp20_x,0.00021780
836,t19_kp05_y,0.00021733
837,t03_kp01_x,0.00021715
838,t03_kp24_y,0.00021698
839,t07_kp00_x,0.00021671
840,t21_kp22_y,0.00021630
841,t10_kp00_x,0.00021618
842,t22_kp03_y,0.00021593
843,t18_kp04_y,0.00021562
844,t21_kp18_x,0.00021525
845,t18_kp29_y,0.00021501
846,t09_kp14_x,0.00021498
847,t07_kp27_y,0.00021477
848,t17_kp24_y,0.00021470
849,t05_kp01_x,0.00021407
850,t28_kp08_x,0.00021355
851,t17_kp29_x,0.00021338
852,t05_kp11_y,0.00021220
853,t23_kp13_y,0.00021214
854,t06_kp12_x,0.00021197
855,t24_kp19_y,0.00021179
856,t13_kp22_y,0.00021160
857,t04_kp01_x,0.00021152
858,t23_kp02_y,0.00021063
859,t17_kp21_x,0.00021023
860,t03_kp00_y,0.00020990
861,t01_kp05_x,0.00020939
862,t06_kp24_y,0.00020859
863,t16_kp21_x,0.00020840
864,t26_kp03_y,0.00020802
865,t03_kp00_x,0.00020781
866,t27_kp23_x,0.00020741
867,t01_kp29_y,0.00020737
868,t08_kp31_x,0.00020722
869,t05_kp08_y,0.00020719
870,t07_kp32_y,0.00020694
871,t23_kp04_y,0.00020645
872,t27_kp14_x,0.00020638
873,t20_kp11_x,0.00020630
874,t01_kp08_y,0.00020585
875,t28_kp10_y,0.00020544
876,t03_kp06_x,0.00020487
877,t05_kp14_x,0.00020484
878,t27_kp02_y,0.00020453
879,t21_kp24_y,0.00020420
880,t06_kp28_x,0.00020345
881,t27_kp14_y,0.00020342
882,t22_kp13_y,0.00020305
883,t16_kp25_x,0.00020271
884,t10_kp18_y,0.00020174
885,t20_kp13_y,0.00020113
886,t21_kp28_y,0.00020091
887,t24_kp23_x,0.00020089
888,t03_kp08_y,0.00020078
889,t03_kp30_x,0.00020060
890,t08_kp21_y,0.00020055
891,t03_kp31_y,0.00020040
892,t20_kp16_x,0.00020039
893,t09_kp31_x,0.00020003
894,t21_kp06_y,0.00019991
895,t18_kp32_y,0.00019986
896,t18_kp19_x,0.00019956
897,t07_kp06_x,0.00019948
898,t23_kp27_x,0.00019934
899,t20_kp24_x,0.00019930
900,t09_kp12_y,0.00019930
901,t15_kp27_y,0.00019880
902,t02_kp16_x,0.00019860
903,t24_kp25_y,0.00019832
904,t01_kp17_x,0.00019815
905,t09_kp29_x,0.00019805
906,t20_kp02_x,0.00019787
907,t29_kp26_y,0.00019786
908,t07_kp18_y,0.00019744
909,t04_kp23_y,0.00019742
910,t02_kp08_x,0.00019729
911,t04_kp18_y,0.00019645
912,t29_kp23_x,0.00019588
913,t06_kp27_y,0.00019583
914,t20_kp16_y,0.00019546
915,t02_kp05_x,0.00019516
916,t07_kp13_y,0.00019504
917,t29_kp23_y,0.00019481
918,t21_kp16_x,0.00019477
919,t18_kp08_x,0.00019444
920,t26_kp14_x,0.00019406
921,t15_kp26_y,0.00019340
922,t00_kp00_x,0.00019313
923,t00_kp08_x,0.00019296
924,t04_kp27_y,0.00019289
925,t03_kp14_x,0.00019238
926,t27_kp16_y,0.00019216
927,t01_kp21_x,0.00019187
928,t15_kp08_x,0.00019178
929,t08_kp15_y,0.00019160
930,t13_kp02_x,0.00019104
931,t29_kp03_y,0.00019103
932,t12_kp19_x,0.00019059
933,t02_kp28_x,0.00019043
934,t11_kp13_y,0.00019031
935,t21_kp02_y,0.00018991
936,t14_kp10_y,0.00018849
937,t03_kp22_y,0.00018820
938,t23_kp23_x,0.00018809
939,t14_kp02_x,0.00018794
940,t28_kp04_y,0.00018779
941,t05_kp17_x,0.00018772
942,t02_kp25_x,0.00018724
943,t16_kp28_y,0.00018603
944,t00_kp18_x,0.00018557
945,t05_kp24_y,0.00018464
946,t10_kp32_y,0.00018463
947,t00_kp19_y,0.00018438
948,t12_kp26_y,0.00018406
949,t02_kp06_x,0.00018395
950,t29_kp16_x,0.00018354
951,t05_kp19_y,0.00018341
952,t13_kp27_y,0.00018291
953,t16_kp17_x,0.00018242
954,t25_kp21_y,0.00018226
955,t12_kp18_y,0.00018181
956,t24_kp16_x,0.00018141
957,t04_kp03_x,0.00018131
958,t03_kp12_x,0.00018123
959,t08_kp03_x,0.00018121
960,t02_kp15_y,0.00018119
961,t00_kp03_y,0.00018090
962,t02_kp09_y,0.00018074
963,t28_kp12_x,0.00018067
964,t22_kp29_x,0.00018061
965,t10_kp06_y,0.00018051
966,t19_kp26_y,0.00018046
967,t25_kp21_x,0.00018025
968,t00_kp25_y,0.00017997
969,t14_kp24_y,0.00017972
970,t00_kp22_y,0.00017952
971,t06_kp03_x,0.00017942
972,t17_kp22_y,0.00017940
973,t04_kp04_x,0.00017921
974,t01_kp16_y,0.00017920
975,t22_kp14_y,0.00017914
976,t05_kp09_y,0.00017868
977,t24_kp14_y,0.00017866
978,t05_kp22_y,0.00017834
979,t26_kp14_y,0.00017812
980,t18_kp16_x,0.00017799
981,t24_kp14_x,0.00017753
982,t15_kp18_y,0.00017719
983,t04_kp06_x,0.00017675
984,t10_kp29_y,0.00017669
985,t22_kp12_x,0.00017651
986,t03_kp14_y,0.00017641
987,t14_kp27_x,0.00017623
988,t10_kp19_x,0.00017616
989,t24_kp10_y,0.00017595
990,t02_kp16_y,0.00017571
991,t04_kp21_y,0.00017543
992,t10_kp30_y,0.00017541
993,t20_kp14_y,0.00017498
994,t14_kp23_y,0.00017484
995,t17_kp25_x,0.00017483
996,t29_kp24_x,0.00017426
997,t02_kp04_x,0.00017377
998,t04_kp10_x,0.00017349
999,t07_kp12_y,0.00017320
1000,t12_kp06_x,0.00017316
1001,t18_kp25_y,0.00017308
1002,t12_kp24_y,0.00017254
1003,t05_kp09_x,0.00017201
1004,t08_kp27_y,0.00017165
1005,t14_kp16_y,0.00017125
1006,t29_kp18_x,0.00017091
1007,t28_kp14_x,0.00017072
1008,t17_kp18_y,0.00017054
1009,t26_kp05_y,0.00017050
1010,t26_kp04_y,0.00016992
1011,t06_kp10_y,0.00016974
1012,t22_kp03_x,0.00016966
1013,t18_kp14_x,0.00016917
1014,t26_kp29_x,0.00016868
1015,t27_kp29_x,0.00016827
1016,t03_kp31_x,0.00016775
1017,t24_kp07_x,0.00016766
1018,t05_kp29_x,0.00016760
1019,t16_kp15_x,0.00016755
1020,t12_kp28_x,0.00016742
1021,t26_kp07_x,0.00016739
1022,t13_kp28_x,0.00016736
1023,t08_kp26_x,0.00016712
1024,t25_kp22_y,0.00016684
1025,t05_kp27_y,0.00016681
1026,t08_kp23_y,0.00016657
1027,t22_kp16_x,0.00016644
1028,t20_kp27_y,0.00016623
1029,t17_kp25_y,0.00016617
1030,t02_kp03_x,0.00016610
1031,t14_kp20_y,0.00016555
1032,t11_kp26_y,0.00016537
1033,t06_kp32_x,0.00016533
1034,t18_kp01_y,0.00016349
1035,t16_kp12_y,0.00016330
1036,t05_kp05_y,0.00016323
1037,t29_kp13_y,0.00016319
1038,t12_kp04_x,0.00016313
1039,t14_kp25_x,0.00016300
1040,t20_kp31_y,0.00016268
1041,t18_kp26_y,0.00016246
1042,t24_kp24_x,0.00016211
1043,t17_kp23_y,0.00016201
1044,t02_kp01_y,0.00016200
1045,t04_kp19_x,0.00016188
1046,t10_kp15_y,0.00016175
1047,t09_kp21_x,0.00016139
1048,t04_kp07_y,0.00016130
1049,t01_kp20_y,0.00016128
1050,t06_kp30_y,0.00016114
1051,t06_kp25_x,0.00016062
1052,t02_kp29_x,0.00016049
1053,t01_kp27_x,0.00016035
1054,t20_kp20_y,0.00016034
1055,t07_kp31_x,0.00015996
1056,t25_kp17_y,0.00015983
1057,t19_kp10_y,0.00015974
1058,t28_kp06_y,0.00015958
1059,t11_kp27_x,0.00015954
1060,t00_kp28_x,0.00015918
1061,t07_kp22_y,0.00015909
1062,t22_kp10_x,0.00015901
1063,t21_kp11_x,0.00015814
1064,t03_kp29_x,0.00015804
1065,t15_kp19_x,0.00015720
1066,t11_kp08_y,0.00015717
1067,t26_kp15_y,0.00015689
1068,t06_kp32_y,0.00015656
1069,t10_kp22_y,0.00015622
1070,t27_kp11_x,0.00015616
1071,t00_kp00_y,0.00015575
1072,t18_kp28_y,0.00015548
1073,t18_kp25_x,0.00015435
1074,t10_kp07_x,0.00015430
1075,t21_kp27_x,0.00015408
1076,t02_kp10_y,0.00015396
1077,t00_kp10_y,0.00015396
1078,t03_kp02_y,0.00015346
1079,t03_kp32_y,0.00015346
1080,t28_kp22_x,0.00015324
1081,t29_kp08_x,0.00015314
1082,t27_kp05_x,0.00015305
1083,t01_kp06_y,0.00015281
1084,t14_kp29_y,0.00015270
1085,t05_kp28_x,0.00015257
1086,t28_kp14_y,0.00015200
1087,t09_kp32_y,0.00015172
1088,t22_kp27_x,0.00015154
1089,t08_kp30_y,0.00015151
1090,t24_kp20_y,0.00015145
1091,t27_kp18_x,0.00015127
1092,t04_kp14_y,0.00015119
1093,t03_kp28_x,0.00015086
1094,t14_kp12_x,0.00015074
1095,t26_kp16_x,0.00015073
1096,t19_kp25_x,0.00015059
1097,t27_kp15_y,0.00015037
1098,t00_kp14_y,0.00015022
1099,t01_kp30_x,0.00015019
1100,t03_kp18_x,0.00014986
1101,t23_kp01_y,0.00014955
1102,t28_kp16_x,0.00014936
1103,t06_kp18_y,0.00014914
1104,t00_kp30_x,0.00014912
1105,t19_kp20_y,0.00014901
1106,t15_kp17_x,0.00014875
1107,t15_kp22_y,0.00014862
1108,t11_kp19_x,0.00014858
1109,t04_kp32_y,0.00014857
1110,t02_kp31_x,0.00014793
1111,t25_kp16_y,0.00014750
1112,t00_kp16_y,0.00014718
1113,t11_kp14_y,0.00014703
1114,t06_kp15_x,0.00014698
1115,t09_kp24_y,0.00014680
1116,t09_kp27_x,0.00014680
1117,t07_kp25_x,0.00014666
1118,t29_kp20_x,0.00014663
1119,t01_kp23_y,0.00014633
1120,t03_kp06_y,0.00014535
1121,t02_kp29_y,0.00014501
1122,t05_kp18_x,0.00014500
1123,t00_kp32_x,0.00014494
1124,t21_kp12_x,0.00014468
1125,t00_kp29_x,0.00014454
1126,t00_kp28_y,0.00014451
1127,t17_kp16_x,0.00014441
1128,t02_kp26_y,0.00014440
1129,t21_kp25_y,0.00014410
1130,t23_kp01_x,0.00014407
1131,t11_kp12_y,0.00014382
1132,t11_kp24_y,0.00014376
1133,t26_kp09_y,0.00014247
1134,t04_kp22_y,0.00014234
1135,t19_kp02_x,0.00014197
1136,t14_kp12_y,0.00014186
1137,t05_kp14_y,0.00014171
1138,t27_kp10_y,0.00014162
1139,t02_kp19_x,0.00014141
1140,t23_kp08_x,0.00014136
1141,t13_kp29_x,0.00014128
1142,t16_kp25_y,0.00014103
1143,t19_kp22_y,0.00014090
1144,t01_kp21_y,0.00014083
1145,t29_kp12_x,0.00014076
1146,t18_kp21_x,0.00014065
1147,t24_kp12_x,0.00014052
1148,t04_kp11_y,0.00014036
1149,t07_kp08_y,0.00014019
1150,t11_kp06_x,0.00013978
1151,t15_kp31_y,0.00013952
1152,t00_kp23_y,0.00013933
1153,t17_kp20_y,0.00013923
1154,t12_kp00_y,0.00013921
1155,t02_kp24_y,0.00013874
1156,t00_kp31_x,0.00013860
1157,t15_kp07_x,0.00013825
1158,t13_kp07_x,0.00013774
1159,t14_kp19_x,0.00013734
1160,t16_kp07_x,0.00013677
1161,t22_kp07_x,0.00013643
1162,t00_kp20_x,0.00013627
1163,t04_kp26_y,0.00013614
1164,t20_kp18_y,0.00013602
1165,t20_kp18_x,0.00013599
1166,t05_kp21_y,0.00013595
1167,t10_kp27_y,0.00013577
1168,t29_kp09_x,0.00013561
1169,t27_kp06_x,0.00013549
1170,t09_kp11_x,0.00013529
1171,t02_kp23_y,0.00013497
1172,t25_kp16_x,0.00013493
1173,t19_kp07_x,0.00013476
1174,t13_kp05_x,0.00013453
1175,t06_kp10_x,0.00013435
1176,t09_kp28_y,0.00013418
1177,t01_kp15_x,0.00013418
1178,t09_kp18_y,0.00013409
1179,t16_kp26_y,0.00013386
1180,t00_kp16_x,0.00013379
1181,t20_kp03_y,0.00013355
1182,t10_kp25_x,0.00013350
1183,t21_kp08_x,0.00013337
1184,t17_kp27_y,0.00013320
1185,t16_kp02_x,0.00013243
1186,t11_kp23_y,0.00013235
1187,t12_kp28_y,0.00013211
1188,t00_kp18_y,0.00013208
1189,t18_kp29_x,0.00013188
1190,t17_kp08_x,0.00013181
1191,t10_kp24_y,0.00013164
1192,t28_kp26_x,0.00013125
1193,t28_kp00_y,0.00013104
1194,t15_kp12_y,0.00013083
1195,t19_kp04_y,0.00013081
1196,t03_kp23_y,0.00013020
1197,t04_kp25_x,0.00013010
1198,t15_kp25_x,0.00013000
1199,t01_kp31_x,0.00012973
1200,t01_kp26_x,0.00012922
1201,t03_kp17_y,0.00012916
1202,t16_kp14_x,0.00012899
1203,t25_kp05_y,0.00012892
1204,t28_kp22_y,0.00012891
1205,t04_kp20_y,0.00012875
1206,t04_kp13_x,0.00012850
1207,t25_kp18_x,0.00012839
1208,t04_kp24_y,0.00012815
1209,t15_kp21_x,0.00012719
1210,t17_kp15_x,0.00012710
1211,t06_kp05_y,0.00012683
1212,t28_kp18_y,0.00012662
1213,t11_kp02_x,0.00012649
1214,t04_kp00_x,0.00012648
1215,t26_kp04_x,0.00012624
1216,t00_kp17_y,0.00012596
1217,t01_kp05_y,0.00012556
1218,t18_kp10_y,0.00012535
1219,t01_kp29_x,0.00012508
1220,t05_kp15_x,0.00012471
1221,t06_kp15_y,0.00012433
1222,t22_kp14_x,0.00012424
1223,t06_kp22_y,0.00012423
1224,t26_kp12_x,0.00012388
1225,t01_kp22_y,0.00012364
1226,t19_kp16_y,0.00012357
1227,t03_kp25_x,0.00012291
1228,t23_kp14_x,0.00012288
1229,t19_kp12_x,0.00012280
1230,t10_kp14_y,0.00012261
1231,t01_kp26_y,0.00012257
1232,t05_kp28_y,0.00012250
1233,t24_kp04_y,0.00012183
1234,t05_kp29_y,0.00012179
1235,t00_kp02_x,0.00012171
1236,t16_kp08_x,0.00012166
1237,t19_kp14_y,0.00012165
1238,t08_kp26_y,0.00012106
1239,t29_kp02_y,0.00012083
1240,t28_kp24_x,0.00012081
1241,t18_kp22_y,0.00012043
1242,t16_kp08_y,0.00012018
1243,t02_kp04_y,0.00012013
1244,t07_kp09_y,0.00012001
1245,t15_kp23_x,0.00011968
1246,t10_kp25_y,0.00011921
1247,t20_kp23_x,0.00011917
1248,t03_kp13_y,0.00011896
1249,t00_kp20_y,0.00011894
1250,t07_kp23_y,0.00011890
1251,t25_kp24_x,0.00011877
1252,t03_kp18_y,0.00011872
1253,t13_kp14_x,0.00011860
1254,t00_kp12_x,0.00011832
1255,t28_kp01_y,0.00011829
1256,t25_kp06_x,0.00011772
1257,t06_kp26_x,0.00011769
1258,t03_kp09_y,0.00011758
1259,t01_kp18_y,0.00011683
1260,t15_kp02_y,0.00011673
1261,t17_kp26_y,0.00011670
1262,t17_kp05_y,0.00011658
1263,t23_kp22_y,0.00011620
1264,t08_kp29_y,0.00011612
1265,t04_kp17_x,0.00011598
1266,t00_kp32_y,0.00011579
1267,t01_kp18_x,0.00011574
1268,t08_kp09_y,0.00011538
1269,t08_kp22_y,0.00011510
1270,t06_kp20_y,0.00011508
1271,t27_kp08_x,0.00011484
1272,t04_kp08_y,0.00011483
1273,t21_kp24_x,0.00011475
1274,t02_kp28_y,0.00011473
1275,t26_kp20_y,0.00011472
1276,t25_kp03_x,0.00011464
1277,t17_kp02_y,0.00011459
1278,t01_kp28_y,0.00011429
1279,t07_kp26_y,0.00011415
1280,t15_kp05_y,0.00011409
1281,t15_kp24_y,0.00011403
1282,t05_kp15_y,0.00011400
1283,t11_kp09_y,0.00011397
1284,t01_kp24_x,0.00011382
1285,t15_kp29_y,0.00011370
1286,t02_kp02_y,0.00011343
1287,t10_kp01_y,0.00011309
1288,t26_kp05_x,0.00011302
1289,t09_kp02_x,0.00011283
1290,t05_kp26_y,0.00011220
1291,t13_kp25_y,0.00011191
1292,t00_kp30_y,0.00011190
1293,t25_kp06_y,0.00011184
1294,t25_kp05_x,0.00011179
1295,t14_kp31_y,0.00011177
1296,t03_kp27_x,0.00011143
1297,t00_kp10_x,0.00011140
1298,t08_kp20_y,0.00011128
1299,t12_kp29_y,0.00011102
1300,t05_kp32_x,0.00011101
1301,t21_kp21_x,0.00011074
1302,t15_kp30_y,0.00011068
1303,t01_kp25_x,0.00011066
1304,t11_kp25_x,0.00011047
1305,t23_kp05_y,0.00011036
1306,t09_kp22_y,0.00011020
1307,t11_kp32_y,0.00011012
1308,t08_kp31_y,0.00010987
1309,t03_kp05_x,0.00010987
1310,t20_kp19_x,0.00010983
1311,t02_kp18_y,0.00010951
1312,t26_kp09_x,0.00010939
1313,t02_kp09_x,0.00010927
1314,t05_kp00_x,0.00010901
1315,t06_kp07_y,0.00010886
1316,t04_kp28_y,0.00010861
1317,t18_kp20_y,0.00010852
1318,t23_kp24_x,0.00010850
1319,t26_kp00_y,0.00010847
1320,t03_kp10_y,0.00010844
1321,t17_kp14_x,0.00010835
1322,t07_kp13_x,0.00010833
1323,t07_kp07_y,0.00010832
1324,t01_kp14_x,0.00010822
1325,t03_kp16_x,0.00010791
1326,t18_kp15_x,0.00010766
1327,t07_kp32_x,0.00010743
1328,t28_kp06_x,0.00010736
1329,t01_kp13_y,0.00010731
1330,t21_kp19_x,0.00010722
1331,t05_kp25_x,0.00010704
1332,t23_kp16_x,0.00010664
1333,t23_kp12_x,0.00010639
1334,t13_kp12_y,0.00010600
1335,t24_kp11_x,0.00010558
1336,t01_kp17_y,0.00010551
1337,t14_kp22_y,0.00010525
1338,t20_kp21_x,0.00010518
1339,t11_kp27_y,0.00010485
1340,t13_kp26_x,0.00010475
1341,t16_kp01_y,0.00010437
1342,t00_kp09_x,0.00010418
1343,t13_kp06_y,0.00010397
1344,t09_kp30_y,0.00010386
1345,t04_kp17_y,0.00010356
1346,t06_kp06_x,0.00010336
1347,t08_kp07_x,0.00010330
1348,t16_kp06_x,0.00010327
1349,t01_kp32_x,0.00010325
1350,t25_kp18_y,0.00010297
1351,t13_kp30_y,0.00010290
1352,t23_kp11_x,0.00010287
1353,t14_kp14_y,0.00010275
1354,t27_kp20_y,0.00010275
1355,t08_kp29_x,0.00010260
1356,t03_kp20_y,0.00010252
1357,t06_kp28_y,0.00010244
1358,t27_kp03_x,0.00010243
1359,t09_kp26_y,0.00010235
1360,t25_kp10_x,0.00010216
1361,t14_kp32_y,0.00010214
1362,t08_kp25_x,0.00010199
1363,t14_kp08_y,0.00010198
1364,t00_kp27_x,0.00010180
1365,t05_kp19_x,0.00010161
1366,t07_kp19_y,0.00010158
1367,t05_kp13_y,0.00010155
1368,t02_kp14_y,0.00010089
1369,t09_kp03_y,0.00010081
1370,t10_kp02_x,0.00010034
1371,t01_kp10_y,0.00010015
1372,t16_kp22_y,0.00010006
1373,t12_kp01_x,0.00009994
1374,t05_kp32_y,0.00009981
1375,t01_kp02_x,0.00009958
1376,t28_kp26_y,0.00009951
1377,t12_kp12_y,0.00009947
1378,t00_kp21_y,0.00009943
1379,t16_kp05_x,0.00009898
1380,t25_kp12_x,0.00009895
1381,t23_kp20_y,0.00009879
1382,t07_kp25_y,0.00009878
1383,t02_kp06_y,0.00009785
1384,t14_kp05_y,0.00009719
1385,t21_kp26_x,0.00009695
1386,t11_kp25_y,0.00009693
1387,t13_kp31_y,0.00009667
1388,t19_kp09_y,0.00009652
1389,t02_kp20_x,0.00009648
1390,t09_kp27_y,0.00009643
1391,t15_kp09_y,0.00009624
1392,t15_kp23_y,0.00009607
1393,t07_kp10_y,0.00009602
1394,t07_kp16_y,0.00009599
1395,t08_kp32_y,0.00009584
1396,t12_kp03_x,0.00009564
1397,t03_kp11_x,0.00009553
1398,t29_kp14_y,0.00009552
1399,t23_kp07_x,0.00009541
1400,t17_kp07_x,0.00009528
1401,t00_kp11_x,0.00009523
1402,t14_kp06_y,0.00009501
1403,t18_kp11_x,0.00009490
1404,t08_kp07_y,0.00009427
1405,t11_kp15_x,0.00009414
1406,t02_kp25_y,0.00009370
1407,t06_kp04_y,0.00009354
1408,t00_kp29_y,0.00009328
1409,t02_kp12_x,0.00009324
1410,t09_kp14_y,0.00009294
1411,t12_kp23_y,0.00009281
1412,t28_kp02_x,0.00009266
1413,t14_kp14_x,0.00009250
1414,t13_kp14_y,0.00009246
1415,t18_kp06_y,0.00009220
1416,t09_kp23_y,0.00009218
1417,t28_kp16_y,0.00009191
1418,t13_kp28_y,0.00009180
1419,t10_kp07_y,0.00009178
1420,t25_kp23_x,0.00009167
1421,t09_kp07_y,0.00009165
1422,t22_kp04_y,0.00009159
1423,t21_kp18_y,0.00009150
1424,t00_kp25_x,0.00009131
1425,t10_kp23_y,0.00009130
1426,t19_kp08_x,0.00009102
1427,t20_kp25_y,0.00009095
1428,t07_kp15_y,0.00009090
1429,t25_kp04_y,0.00009083
1430,t10_kp28_y,0.00009041
1431,t05_kp25_y,0.00009035
1432,t11_kp02_y,0.00008999
1433,t02_kp32_y,0.00008999
1434,t02_kp22_y,0.00008978
1435,t15_kp15_x,0.00008966
1436,t01_kp03_y,0.00008950
1437,t06_kp19_x,0.00008946
1438,t10_kp28_x,0.00008914
1439,t13_kp08_y,0.00008913
1440,t19_kp25_y,0.00008907
1441,t25_kp20_y,0.00008905
1442,t07_kp30_y,0.00008903
1443,t16_kp11_x,0.00008901
1444,t26_kp08_x,0.00008835
1445,t04_kp19_y,0.00008834
1446,t04_kp13_y,0.00008830
1447,t12_kp25_x,0.00008819
1448,t19_kp01_y,0.00008806
1449,t02_kp19_y,0.00008767
1450,t18_kp24_y,0.00008751
1451,t03_kp26_y,0.00008747
1452,t04_kp03_y,0.00008744
1453,t01_kp12_x,0.00008742
1454,t18_kp09_y,0.00008741
1455,t03_kp25_y,0.00008736
1456,t17_kp03_x,0.00008732
1457,t06_kp23_y,0.00008731
1458,t13_kp25_x,0.00008721
1459,t22_kp16_y,0.00008701
1460,t09_kp03_x,0.00008653
1461,t12_kp27_y,0.00008652
1462,t13_kp26_y,0.00008638
1463,t02_kp32_x,0.00008634
1464,t25_kp14_x,0.00008624
1465,t23_kp26_x,0.00008599
1466,t22_kp02_x,0.00008598
1467,t09_kp24_x,0.00008580
1468,t01_kp28_x,0.00008570
1469,t07_kp06_y,0.00008565
1470,t02_kp23_x,0.00008531
1471,t26_kp26_x,0.00008494
1472,t22_kp04_x,0.00008484
1473,t14_kp25_y,0.00008481
1474,t18_kp01_x,0.00008477
1475,t27_kp10_x,0.00008475
1476,t12_kp11_x,0.00008468
1477,t02_kp27_x,0.00008438
1478,t05_kp20_y,0.00008391
1479,t20_kp01_x,0.00008371
1480,t07_kp07_x,0.00008367
1481,t02_kp14_x,0.00008349
1482,t10_kp01_x,0.00008313
1483,t20_kp26_x,0.00008312
1484,t07_kp03_x,0.00008295
1485,t06_kp09_y,0.00008277
1486,t18_kp06_x,0.00008269
1487,t09_kp01_x,0.00008263
1488,t21_kp04_x,0.00008262
1489,t24_kp04_x,0.00008230
1490,t29_kp16_y,0.00008222
1491,t05_kp06_y,0.00008205
1492,t02_kp21_x,0.00008150
1493,t17_kp12_x,0.00008136
1494,t09_kp02_y,0.00008103
1495,t16_kp16_x,0.00008103
1496,t00_kp15_y,0.00008078
1497,t04_kp15_x,0.00008071
1498,t28_kp07_x,0.00008042
1499,t01_kp16_x,0.00008035
1500,t05_kp07_y,0.00007989
1501,t12_kp07_x,0.00007975
1502,t27_kp07_x,0.00007950
1503,t03_kp04_y,0.00007926
1504,t16_kp01_x,0.00007924
1505,t02_kp00_y,0.00007924
1506,t24_kp06_x,0.00007917
1507,t01_kp19_y,0.00007910
1508,t01_kp13_x,0.00007905
1509,t26_kp26_y,0.00007892
1510,t18_kp03_y,0.00007891
1511,t00_kp23_x,0.00007890
1512,t10_kp03_x,0.00007885
1513,t15_kp25_y,0.00007840
1514,t22_kp23_x,0.00007834
1515,t06_kp21_y,0.00007829
1516,t24_kp18_y,0.00007825
1517,t23_kp10_x,0.00007805
1518,t17_kp28_y,0.00007802
1519,t22_kp08_x,0.00007750
1520,t12_kp14_y,0.00007742
1521,t24_kp08_x,0.00007742
1522,t02_kp13_y,0.00007732
1523,t03_kp09_x,0.00007715
1524,t06_kp29_y,0.00007708
1525,t27_kp06_y,0.00007695
1526,t17_kp32_y,0.00007681
1527,t01_kp10_x,0.00007651
1528,t06_kp17_x,0.00007643
1529,t21_kp09_x,0.00007619
1530,t10_kp26_x,0.00007596
1531,t19_kp18_y,0.00007561
1532,t21_kp04_y,0.00007544
1533,t12_kp02_x,0.00007526
1534,t03_kp01_y,0.00007524
1535,t17_kp10_x,0.00007516
1536,t10_kp04_x,0.00007472
1537,t02_kp15_x,0.00007451
1538,t06_kp04_x,0.00007433
1539,t02_kp08_y,0.00007427
1540,t18_kp12_x,0.00007426
1541,t11_kp29_y,0.00007390
1542,t05_kp03_y,0.00007356
1543,t11_kp01_x,0.00007353
1544,t21_kp14_x,0.00007342
1545,t12_kp01_y,0.00007340
1546,t22_kp20_y,0.00007338
1547,t26_kp01_x,0.00007314
1548,t10_kp12_y,0.00007312
1549,t17_kp08_y,0.00007306
1550,t12_kp26_x,0.00007269
1551,t22_kp05_x,0.00007263
1552,t18_kp03_x,0.00007240
1553,t07_kp05_x,0.00007234
1554,t19_kp28_y,0.00007210
1555,t15_kp14_y,0.00007206
1556,t15_kp03_x,0.00007188
1557,t11_kp04_x,0.00007185
1558,t24_kp02_y,0.00007166
1559,t11_kp06_y,0.00007160
1560,t28_kp15_x,0.00007155
1561,t03_kp32_x,0.00007143
1562,t14_kp26_x,0.00007119
1563,t05_kp10_y,0.00007113
1564,t12_kp24_x,0.00007104
1565,t05_kp23_x,0.00007101
1566,t19_kp14_x,0.00007042
1567,t13_kp05_y,0.00007026
1568,t11_kp21_x,0.00007019
1569,t17_kp14_y,0.00006999
1570,t04_kp11_x,0.00006966
1571,t16_kp03_x,0.00006959
1572,t04_kp28_x,0.00006926
1573,t01_kp04_x,0.00006920
1574,t17_kp02_x,0.00006892
1575,t13_kp29_y,0.00006882
1576,t19_kp24_x,0.00006853
1577,t14_kp07_x,0.00006847
1578,t23_kp08_y,0.00006840
1579,t16_kp26_x,0.00006833
1580,t08_kp18_y,0.00006815
1581,t28_kp09_x,0.00006809
1582,t15_kp05_x,0.00006793
1583,t04_kp00_y,0.00006793
1584,t25_kp11_x,0.00006782
1585,t05_kp00_y,0.00006779
1586,t18_kp04_x,0.00006760
1587,t07_kp26_x,0.00006746
1588,t25_kp26_x,0.00006733
1589,t19_kp03_x,0.00006724
1590,t08_kp01_x,0.00006654
1591,t14_kp03_x,0.00006643
1592,t04_kp06_y,0.00006604
1593,t21_kp03_x,0.00006592
1594,t10_kp31_y,0.00006581
1595,t10_kp05_x,0.00006579
1596,t29_kp11_x,0.00006560
1597,t25_kp00_x,0.00006546
1598,t11_kp04_y,0.00006541
1599,t09_kp29_y,0.00006538
1600,t23_kp18_x,0.00006537
1601,t07_kp28_y,0.00006507
1602,t12_kp10_y,0.00006492
1603,t29_kp01_x,0.00006479
1604,t07_kp08_x,0.00006467
1605,t13_kp06_x,0.00006467
1606,t12_kp08_y,0.00006463
1607,t26_kp00_x,0.00006456
