epoch,train_loss
1,0.37960865627692086
2,0.3528800319088775
3,0.3097472997083619
4,0.3169582334666841
5,0.3119808769546817
6,0.3080574311338588
7,0.29826799738863685
8,0.2865907558743527
9,0.2599845543881212
10,0.2572881922454505
11,0.2672421421488622
12,0.24379119343821778
13,0.27743730928562377
14,0.2926081233444452
15,0.4866860927473255
16,0.3321335866203916
17,0.2808499743618137
18,0.22680951675950736
19,0.20711608942263546
20,0.1905085924751411
21,0.30334740334634364
22,0.22969327193219044
23,0.1992195950408601
24,0.24397639241265956
25,0.20814520537802672
26,0.191215368575825
27,0.19296516334486072
28,0.18982904312567572
29,0.19543701384106835
30,0.17304947137391982
