epoch,train_loss
1,0.38444890949780036
2,0.3807643237354188
3,0.3454690568065274
4,0.3351741908675773
5,0.34071599382348833
6,0.30137153643066134
7,0.2811488318529097
8,0.2511266258667902
9,0.30573364706905776
10,0.3259772710674285
11,0.2733908704327343
12,0.25351599110821016
13,0.22707247217116514
14,0.22872142811863802
15,0.2641133919864752
16,0.24635388616265647
17,0.22988200804223832
18,0.25924035193412337
19,0.22759285627411313
20,0.21618524674306805
21,0.19064879839201423
22,0.15044631742349238
23,0.15992219507824024
24,0.16535971535871521
25,0.16384306449447159
26,0.1734814835950918
27,0.1804503730819435
28,0.13983527120431244
29,0.1593728846796799
30,0.14758835834416886
