epoch,train_loss
1,0.40541154809750524
2,0.33815498654401543
3,0.29905617147655245
4,0.3175470175190909
5,0.3230166169675022
6,0.3173727398343377
7,0.2819285625294356
8,0.3284166689821504
9,0.3405233627367343
10,0.3459300292657629
11,0.2899145995197315
12,0.2857282747084497
13,0.2916577569743671
14,0.2511250651788619
15,0.2100701918401769
16,0.21117463050137877
17,0.21379687291608776
18,0.22810810624052918
19,0.29732823435357786
20,0.2556219542938188
21,0.20389620518349724
22,0.20568209243190022
23,0.24624126017209058
24,0.2431132894979442
25,0.21772540544609595
26,0.23124261473063001
27,0.2225956837470857
28,0.22414752595768547
29,0.22389583045838532
30,0.2190314126845597
