epoch,train_loss,val_f1
1,0.3846093359365629,0.5714285714285714
2,0.12406678049895116,0.64
3,0.10915211476170258,0.6956521739130435
4,0.09997645882900395,0.7272727272727273
5,0.11888723760154206,0.7272727272727273
6,0.07846712730178944,0.7
7,0.05657452816881153,0.7058823529411765
8,0.022653659368256873,0.7058823529411765
9,0.01429396320801939,0.8421052631578947
10,0.02091473724283924,0.8
11,0.07001550041806663,0.7368421052631579
12,0.021659212139828098,0.7058823529411765
13,0.03270741951997753,0.7058823529411765
14,0.014440194482920487,0.7058823529411765
15,0.08440848064172819,0.8
16,0.023162868885980178,0.8
17,0.0074649923799002295,0.7058823529411765
18,0.09398899512968398,0.7058823529411765
19,0.028776081849557128,0.7368421052631579
20,0.020220179455605895,0.75
21,0.005482626401059645,0.75
