epoch,train_loss,val_f1
1,0.418186537295148,0.8888888888888888
2,0.07445878519042247,0.9411764705882353
3,0.049068013546259504,0.9411764705882353
4,0.07606084363508052,1.0
5,0.034371731245630435,1.0
6,0.033368309274099874,1.0
7,0.04064771551753253,0.9411764705882353
8,0.013698669836141061,0.9411764705882353
9,0.013462155377087386,0.9473684210526315
10,0.01361897999042834,0.9411764705882353
11,0.016712498735042585,0.9411764705882353
12,0.01468606511319893,0.9411764705882353
13,0.03829574536104464,1.0
14,0.017002134713465754,0.9473684210526315
15,0.012872064081223114,0.9473684210526315
16,0.006597760894700237,1.0
17,0.04664876712621122,0.9473684210526315
18,0.026654523373513983,0.9473684210526315
19,0.014730515178508949,0.9473684210526315
20,0.02138534652852062,1.0
21,0.004754218474313941,0.9411764705882353
22,0.027712569688109385,1.0
23,0.008292375508710486,1.0
24,0.010686258426395015,1.0
25,0.0019573194379715816,1.0
26,0.0029189693566033805,1.0
27,0.0030664163655342402,1.0
28,0.0010884498128163706,1.0
29,0.0005837064906001509,1.0
30,0.0010911367536249126,1.0
31,0.001101300312017185,1.0
32,0.001876208761477492,1.0
33,0.0012564833181489634,1.0
34,0.007387233327102402,1.0
35,0.0020370067730571305,1.0
36,0.002421784595977785,1.0
37,0.0006288761770480525,1.0
38,0.0007688911064547753,1.0
39,0.00675639960256007,1.0
40,0.002578702303899395,0.9473684210526315
41,0.009703307960549811,0.9473684210526315
