epoch,train_loss,val_f1
1,0.12470937533021804,0.8910891089108911
2,0.060230693187548076,0.9050279329608939
3,0.0503153795224054,0.9498680738786279
4,0.024359994505330704,0.9264305177111717
5,0.017778739189091577,0.9354838709677419
6,0.024968367505649704,0.9502762430939227
7,0.0099055726677623,0.956989247311828
8,0.012843523297583497,0.9728260869565217
9,0.018700532922209894,0.948509485094851
10,0.008176328280291632,0.9549071618037135
11,0.0193241880273745,0.9549071618037135
12,0.012575429548644068,0.9187675070028011
13,0.031561128947263824,0.9289617486338798
14,0.01867389113528739,0.9523809523809523
15,0.005420511445924835,0.9613259668508287
16,0.003148007637326525,0.9754768392370572
17,0.005759315779779243,0.9625668449197861
18,0.005377799378846031,0.9371428571428572
19,0.0029937721393837238,0.9625668449197861
20,0.009419464824112187,0.9473684210526315
21,0.011022615926820611,0.9649595687331537
22,0.0037079176682198105,0.9597855227882037
23,0.006827644805042267,0.9510869565217391
24,0.03372533603488201,0.9259259259259259
25,0.01163549232226516,0.967741935483871
26,0.005052007690704556,0.9502762430939227
27,0.009137559582620443,0.9235127478753541
28,0.02685437184206929,0.9329446064139941
